ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
67e7dcb2-6dd1-5e37-b965-9bc43b2ff320,tg:lhps:93_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:93_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/67e7dcb2-6dd1-5e37-b965-9bc43b2ff320,object identifier,,,,,,,,,,,
67e7dcb2-6dd1-5e37-b965-9bc43b2ff320,tg:lhps:93_#1,e22_AcquisitionNumbers,1,,,,236659,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e7dcb2-6dd1-5e37-b965-9bc43b2ff320,tg:lhps:93_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,54 x 31,,,,,,,,,,,,"54 x 31 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e7dcb2-6dd1-5e37-b965-9bc43b2ff320,tg:lhps:93_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,540,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e7dcb2-6dd1-5e37-b965-9bc43b2ff320,tg:lhps:93_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,310,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e7dcb2-6dd1-5e37-b965-9bc43b2ff320,tg:lhps:93_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:93_#1,236659,A 357 / A,67e7dcb2-6dd1-5e37-b965-9bc43b2ff320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e7dcb2-6dd1-5e37-b965-9bc43b2ff320,tg:lhps:93_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
67e7dcb2-6dd1-5e37-b965-9bc43b2ff320,tg:lhps:93_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22663f5b-5932-5ff6-ac89-cbf1444589c5,au::44320,dr,printers (people),,,,,,,,,,,,,,,,,,
67e7dcb2-6dd1-5e37-b965-9bc43b2ff320,tg:lhps:93_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.0,permission required,,,,,,,,
67e7dcb2-6dd1-5e37-b965-9bc43b2ff320,tg:lhps:93_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n1HIZQcLoVAqulXVdpZHCMG5,lhps,https://dams.antwerpen.be/iiif/n1HIZQcLoVAqulXVdpZHCMG5/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/n1HIZQcLoVAqulXVdpZHCMG5,DAMS Image,lhps,Affiche
