ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
ed9eef80-a82c-5aaf-99dd-de33ad71c734,tg:lhps:17104_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:17104_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/ed9eef80-a82c-5aaf-99dd-de33ad71c734,object identifier,,,,,,,,,,,
ed9eef80-a82c-5aaf-99dd-de33ad71c734,tg:lhps:17104_#1,e22_AcquisitionNumbers,1,,,,216829/400,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed9eef80-a82c-5aaf-99dd-de33ad71c734,tg:lhps:17104_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,60 x 40,,,,,,,,,,,,"60 x 40 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed9eef80-a82c-5aaf-99dd-de33ad71c734,tg:lhps:17104_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,600,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed9eef80-a82c-5aaf-99dd-de33ad71c734,tg:lhps:17104_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,400,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed9eef80-a82c-5aaf-99dd-de33ad71c734,tg:lhps:17104_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:17104_#1,216829/400,KK 151 / A,ed9eef80-a82c-5aaf-99dd-de33ad71c734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed9eef80-a82c-5aaf-99dd-de33ad71c734,tg:lhps:17104_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
ed9eef80-a82c-5aaf-99dd-de33ad71c734,tg:lhps:17104_#1,e22_ProductionActors,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4cc8fe7-33b6-5839-940e-07b18e416e89,au::46335,dr,printers (people),,,,,,,,,,,,,,,,,,
ed9eef80-a82c-5aaf-99dd-de33ad71c734,tg:lhps:17104_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,permission required,,,,,,,,
ed9eef80-a82c-5aaf-99dd-de33ad71c734,tg:lhps:17104_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C19cUZTLIeWNcTSdMCv0pqrN,lhps,https://dams.antwerpen.be/iiif/C19cUZTLIeWNcTSdMCv0pqrN/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/C19cUZTLIeWNcTSdMCv0pqrN,DAMS Image,lhps,Affiche
