ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
14de6872-37e5-5a6f-88e0-5939ed1342f5,tg:lhps:28501_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:28501_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/14de6872-37e5-5a6f-88e0-5939ed1342f5,object identifier,,,,,,,,,,,
14de6872-37e5-5a6f-88e0-5939ed1342f5,tg:lhps:28501_#1,e22_AcquisitionNumbers,1,,,,225260/247,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14de6872-37e5-5a6f-88e0-5939ed1342f5,tg:lhps:28501_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,51 x 36,,,,,,,,,,,,"51 x 36 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14de6872-37e5-5a6f-88e0-5939ed1342f5,tg:lhps:28501_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,510,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14de6872-37e5-5a6f-88e0-5939ed1342f5,tg:lhps:28501_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,360,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14de6872-37e5-5a6f-88e0-5939ed1342f5,tg:lhps:28501_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:28501_#1,225260/247,O 4389 / A,14de6872-37e5-5a6f-88e0-5939ed1342f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14de6872-37e5-5a6f-88e0-5939ed1342f5,tg:lhps:28501_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
14de6872-37e5-5a6f-88e0-5939ed1342f5,tg:lhps:28501_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be3ca1c1-31fd-55db-8e6b-27914464fbba,au::44506,dr,printers (people),,,,,,,,,,,,,,,,,,
14de6872-37e5-5a6f-88e0-5939ed1342f5,tg:lhps:28501_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,permission required,,,,,,,,
14de6872-37e5-5a6f-88e0-5939ed1342f5,tg:lhps:28501_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K17nscRgiFfcUXPhREGxYJDg,lhps,https://dams.antwerpen.be/iiif/K17nscRgiFfcUXPhREGxYJDg/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/K17nscRgiFfcUXPhREGxYJDg,DAMS Image,lhps,Affiche
