ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
0e51a933-8990-5415-b2eb-a338e3f9f880,tg:lhps:18468_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:18468_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/0e51a933-8990-5415-b2eb-a338e3f9f880,object identifier,,,,,,,,,,,
0e51a933-8990-5415-b2eb-a338e3f9f880,tg:lhps:18468_#1,e22_AcquisitionNumbers,1,,,,215035/10,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e51a933-8990-5415-b2eb-a338e3f9f880,tg:lhps:18468_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,73 x 55,,,,,,,,,,,,"73 x 55 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e51a933-8990-5415-b2eb-a338e3f9f880,tg:lhps:18468_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,730,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e51a933-8990-5415-b2eb-a338e3f9f880,tg:lhps:18468_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,550,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e51a933-8990-5415-b2eb-a338e3f9f880,tg:lhps:18468_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:18468_#1,215035/10,C 33868 / A,0e51a933-8990-5415-b2eb-a338e3f9f880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e51a933-8990-5415-b2eb-a338e3f9f880,tg:lhps:18468_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
0e51a933-8990-5415-b2eb-a338e3f9f880,tg:lhps:18468_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddfc61fd-1851-5293-b6d4-1e79c41d7deb,au::23103,dr,printers (people),,,,,,,,,,,,,,,,,,
0e51a933-8990-5415-b2eb-a338e3f9f880,tg:lhps:18468_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.0,permission required,,,,,,,,
0e51a933-8990-5415-b2eb-a338e3f9f880,tg:lhps:18468_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o1WZVRHSKKNUObPPXGyJRkQB,lhps,https://dams.antwerpen.be/iiif/o1WZVRHSKKNUObPPXGyJRkQB/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/o1WZVRHSKKNUObPPXGyJRkQB,DAMS Image,lhps,Affiche
