ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
0f90afdd-f08f-5639-83d2-1e4e5e4a1fe0,tg:lhps:16457_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:16457_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/0f90afdd-f08f-5639-83d2-1e4e5e4a1fe0,object identifier,,,,,,,,,,,
0f90afdd-f08f-5639-83d2-1e4e5e4a1fe0,tg:lhps:16457_#1,e22_AcquisitionNumbers,1,,,,216276,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f90afdd-f08f-5639-83d2-1e4e5e4a1fe0,tg:lhps:16457_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,46 x 34,,,,,,,,,,,,"46 x 34 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f90afdd-f08f-5639-83d2-1e4e5e4a1fe0,tg:lhps:16457_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,460,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f90afdd-f08f-5639-83d2-1e4e5e4a1fe0,tg:lhps:16457_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,340,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f90afdd-f08f-5639-83d2-1e4e5e4a1fe0,tg:lhps:16457_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:16457_#1,216276,B 60395 / A,0f90afdd-f08f-5639-83d2-1e4e5e4a1fe0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f90afdd-f08f-5639-83d2-1e4e5e4a1fe0,tg:lhps:16457_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
0f90afdd-f08f-5639-83d2-1e4e5e4a1fe0,tg:lhps:16457_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86a6ec71-6014-5000-a76d-34723b273fe4,au::6501,dr,printers (people),,,,,,,,,,,,,,,,,,
0f90afdd-f08f-5639-83d2-1e4e5e4a1fe0,tg:lhps:16457_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.0,permission required,,,,,,,,
0f90afdd-f08f-5639-83d2-1e4e5e4a1fe0,tg:lhps:16457_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4kYTfOJRuCOCEUeUi2YizUf,lhps,https://dams.antwerpen.be/iiif/a4kYTfOJRuCOCEUeUi2YizUf/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/a4kYTfOJRuCOCEUeUi2YizUf,DAMS Image,lhps,Affiche
