ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
6c42fdb4-74b3-5920-9916-ca9cea8436c1,tg:lhps:16689_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:16689_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/6c42fdb4-74b3-5920-9916-ca9cea8436c1,object identifier,,,,,,,,,,,
6c42fdb4-74b3-5920-9916-ca9cea8436c1,tg:lhps:16689_#1,e22_AcquisitionNumbers,1,,,,216507,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c42fdb4-74b3-5920-9916-ca9cea8436c1,tg:lhps:16689_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,48 x 36,,,,,,,,,,,,"48 x 36 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c42fdb4-74b3-5920-9916-ca9cea8436c1,tg:lhps:16689_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,480,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c42fdb4-74b3-5920-9916-ca9cea8436c1,tg:lhps:16689_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,360,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c42fdb4-74b3-5920-9916-ca9cea8436c1,tg:lhps:16689_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:16689_#1,216507,B 8763 / A,6c42fdb4-74b3-5920-9916-ca9cea8436c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c42fdb4-74b3-5920-9916-ca9cea8436c1,tg:lhps:16689_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
6c42fdb4-74b3-5920-9916-ca9cea8436c1,tg:lhps:16689_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a9fa7d1-4d4e-5b67-88ad-c491c82582a3,au::2696,dr,printers (people),,,,,,,,,,,,,,,,,,
6c42fdb4-74b3-5920-9916-ca9cea8436c1,tg:lhps:16689_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.0,permission required,,,,,,,,
6c42fdb4-74b3-5920-9916-ca9cea8436c1,tg:lhps:16689_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z2VbQbaZVWQxKrOaUQXJfHcE,lhps,https://dams.antwerpen.be/iiif/Z2VbQbaZVWQxKrOaUQXJfHcE/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/Z2VbQbaZVWQxKrOaUQXJfHcE,DAMS Image,lhps,Affiche
