ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
94b9a002-dfd1-5ee7-a8e2-ae8308f14fc2,tg:lhps:28338_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:28338_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/94b9a002-dfd1-5ee7-a8e2-ae8308f14fc2,object identifier,,,,,,,,,,,
94b9a002-dfd1-5ee7-a8e2-ae8308f14fc2,tg:lhps:28338_#1,e22_AcquisitionNumbers,1,,,,225260/181,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94b9a002-dfd1-5ee7-a8e2-ae8308f14fc2,tg:lhps:28338_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"49,5 x 37,5",,,,,,,,,,,,"49,5 x 37,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94b9a002-dfd1-5ee7-a8e2-ae8308f14fc2,tg:lhps:28338_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,495,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94b9a002-dfd1-5ee7-a8e2-ae8308f14fc2,tg:lhps:28338_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,375,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94b9a002-dfd1-5ee7-a8e2-ae8308f14fc2,tg:lhps:28338_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:28338_#1,225260/181,O 4389 / A,94b9a002-dfd1-5ee7-a8e2-ae8308f14fc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94b9a002-dfd1-5ee7-a8e2-ae8308f14fc2,tg:lhps:28338_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
94b9a002-dfd1-5ee7-a8e2-ae8308f14fc2,tg:lhps:28338_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be3ca1c1-31fd-55db-8e6b-27914464fbba,au::44506,dr,printers (people),,,,,,,,,,,,,,,,,,
94b9a002-dfd1-5ee7-a8e2-ae8308f14fc2,tg:lhps:28338_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.0,permission required,,,,,,,,
94b9a002-dfd1-5ee7-a8e2-ae8308f14fc2,tg:lhps:28338_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O1RFiiYbsUhXZgeTuNrn50sT,lhps,https://dams.antwerpen.be/iiif/O1RFiiYbsUhXZgeTuNrn50sT/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/O1RFiiYbsUhXZgeTuNrn50sT,DAMS Image,lhps,Affiche
