ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
c688b58e-d090-51ab-9a75-8c887fb34e51,tg:lhps:24902_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:24902_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/c688b58e-d090-51ab-9a75-8c887fb34e51,object identifier,,,,,,,,,,,
c688b58e-d090-51ab-9a75-8c887fb34e51,tg:lhps:24902_#1,e22_AcquisitionNumbers,1,,,,225212/2704,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c688b58e-d090-51ab-9a75-8c887fb34e51,tg:lhps:24902_#1,e22_Acquisitions,1,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/842628"",""id"":""tr:lh:7875"",""date"":""2005-05-02"",""granter"":""Openluchtmuseum der Beeldhouwkunst Middelheim"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c688b58e-d090-51ab-9a75-8c887fb34e51,tg:lhps:24902_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92200,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769"",""uri"":""/repositories/11/archival_objects/9865403"",""id"":""isad:lh:92200"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Affichecollectie van Openluchtmuseum der Beeldhouwkunst Middelheim"",""resourceArk"":""ark:/24970/x0/da0a5bd5-6d91-50a1-92c4-d7fbd16e71fd"",""resourceURI"":""/repositories/11/resources/9865082"",""resourceID"":""isad:lh:92197"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c688b58e-d090-51ab-9a75-8c887fb34e51,tg:lhps:24902_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"59,5 x 83,5",,,,,,,,,,,,"59,5 x 83,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c688b58e-d090-51ab-9a75-8c887fb34e51,tg:lhps:24902_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,595,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c688b58e-d090-51ab-9a75-8c887fb34e51,tg:lhps:24902_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,835,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c688b58e-d090-51ab-9a75-8c887fb34e51,tg:lhps:24902_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:24902_#1,225212/2704,O 3369 / A (CM1707),c688b58e-d090-51ab-9a75-8c887fb34e51,tr:lh:7875,isad:lh:92200,,,,,,,,,,,,,,,,,,,,,,,,,,,
c688b58e-d090-51ab-9a75-8c887fb34e51,tg:lhps:24902_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
c688b58e-d090-51ab-9a75-8c887fb34e51,tg:lhps:24902_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973.0,permission required,,,,,,,,
c688b58e-d090-51ab-9a75-8c887fb34e51,tg:lhps:24902_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HhYmbcIaQSTfXEUScRNx46V2,lhps,https://dams.antwerpen.be/iiif/HhYmbcIaQSTfXEUScRNx46V2/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/HhYmbcIaQSTfXEUScRNx46V2,DAMS Image,lhps,Affiche
