ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
a316c94a-2fb9-5893-935c-d601c6745ce5,tg:lhps:30988_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:30988_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/a316c94a-2fb9-5893-935c-d601c6745ce5,object identifier,,,,,,,,,,,
a316c94a-2fb9-5893-935c-d601c6745ce5,tg:lhps:30988_#1,e22_AcquisitionNumbers,1,,,,225263/904,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a316c94a-2fb9-5893-935c-d601c6745ce5,tg:lhps:30988_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"73,5 x 55",,,,,,,,,,,,"73,5 x 55 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a316c94a-2fb9-5893-935c-d601c6745ce5,tg:lhps:30988_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,735,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a316c94a-2fb9-5893-935c-d601c6745ce5,tg:lhps:30988_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,550,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a316c94a-2fb9-5893-935c-d601c6745ce5,tg:lhps:30988_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:30988_#1,225263/904,S 96514 / A,a316c94a-2fb9-5893-935c-d601c6745ce5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a316c94a-2fb9-5893-935c-d601c6745ce5,tg:lhps:30988_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
a316c94a-2fb9-5893-935c-d601c6745ce5,tg:lhps:30988_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0db08ed-3881-5468-8948-6ae0ed718c40,au::44801,dr,printers (people),,,,,,,,,,,,,,,,,,
a316c94a-2fb9-5893-935c-d601c6745ce5,tg:lhps:30988_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,permission required,,,,,,,,
a316c94a-2fb9-5893-935c-d601c6745ce5,tg:lhps:30988_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2K9MYHregfubVjBViVnhpjT,lhps,https://dams.antwerpen.be/iiif/P2K9MYHregfubVjBViVnhpjT/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/P2K9MYHregfubVjBViVnhpjT,DAMS Image,lhps,Affiche
