ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
d4724ad4-b39f-5aa2-9b33-e6ac322e00de,tg:lhps:189_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:189_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/d4724ad4-b39f-5aa2-9b33-e6ac322e00de,object identifier,,,,,,,,,,,
d4724ad4-b39f-5aa2-9b33-e6ac322e00de,tg:lhps:189_#1,e22_AcquisitionNumbers,1,,,,236488,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4724ad4-b39f-5aa2-9b33-e6ac322e00de,tg:lhps:189_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,110 x 69,,,,,,,,,,,,"110 x 69 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4724ad4-b39f-5aa2-9b33-e6ac322e00de,tg:lhps:189_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1100,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4724ad4-b39f-5aa2-9b33-e6ac322e00de,tg:lhps:189_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,690,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4724ad4-b39f-5aa2-9b33-e6ac322e00de,tg:lhps:189_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:189_#1,236488,A 357 / A,d4724ad4-b39f-5aa2-9b33-e6ac322e00de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4724ad4-b39f-5aa2-9b33-e6ac322e00de,tg:lhps:189_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
d4724ad4-b39f-5aa2-9b33-e6ac322e00de,tg:lhps:189_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e373c532-a3ac-5eb7-a581-eaa3832aa51a,au::44341,dr,printers (people),,,,,,,,,,,,,,,,,,
d4724ad4-b39f-5aa2-9b33-e6ac322e00de,tg:lhps:189_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
d4724ad4-b39f-5aa2-9b33-e6ac322e00de,tg:lhps:189_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1NVSqWPCDOVCeQYDQdoigxb,lhps,https://dams.antwerpen.be/iiif/V1NVSqWPCDOVCeQYDQdoigxb/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/V1NVSqWPCDOVCeQYDQdoigxb,DAMS Image,lhps,Affiche
