ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
cf2a26b3-84d9-5719-a4d7-08a11d68f2e6,tg:lhps:28407_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:28407_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/cf2a26b3-84d9-5719-a4d7-08a11d68f2e6,object identifier,,,,,,,,,,,
cf2a26b3-84d9-5719-a4d7-08a11d68f2e6,tg:lhps:28407_#1,e22_AcquisitionNumbers,1,,,,225260/215,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf2a26b3-84d9-5719-a4d7-08a11d68f2e6,tg:lhps:28407_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"51,5 x 40",,,,,,,,,,,,"51,5 x 40 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf2a26b3-84d9-5719-a4d7-08a11d68f2e6,tg:lhps:28407_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,515,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf2a26b3-84d9-5719-a4d7-08a11d68f2e6,tg:lhps:28407_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,400,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf2a26b3-84d9-5719-a4d7-08a11d68f2e6,tg:lhps:28407_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:28407_#1,225260/215,O 4389 / A,cf2a26b3-84d9-5719-a4d7-08a11d68f2e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf2a26b3-84d9-5719-a4d7-08a11d68f2e6,tg:lhps:28407_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
cf2a26b3-84d9-5719-a4d7-08a11d68f2e6,tg:lhps:28407_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be3ca1c1-31fd-55db-8e6b-27914464fbba,au::44506,dr,printers (people),,,,,,,,,,,,,,,,,,
cf2a26b3-84d9-5719-a4d7-08a11d68f2e6,tg:lhps:28407_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.0,permission required,,,,,,,,
cf2a26b3-84d9-5719-a4d7-08a11d68f2e6,tg:lhps:28407_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hie5WFGWfRaXZyJVRJyJk9md,lhps,https://dams.antwerpen.be/iiif/hie5WFGWfRaXZyJVRJyJk9md/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/hie5WFGWfRaXZyJVRJyJk9md,DAMS Image,lhps,Affiche
