ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
d2c0c667-bd77-58f2-b40b-3276fdec8b77,tg:lhps:8729_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:8729_#1,https://data.letterenhuis.be/ark:/24970/d2c0c667-bd77-58f2-b40b-3276fdec8b77,,,
d2c0c667-bd77-58f2-b40b-3276fdec8b77,tg:lhps:8729_#1,e22_AcquisitionNumbers,1,,,,183632,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2c0c667-bd77-58f2-b40b-3276fdec8b77,tg:lhps:8729_#1,e22_Acquisitions,1,tr:lh:7311,"dlod={""name"":""Schenking van Marcel Veldeman"",""ark"":""ark:/24970/x0/c971dd3e-c575-5085-9722-e196b9f93f7d"",""uri"":""/repositories/11/accessions/782280"",""id"":""tr:lh:7311"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/c971dd3e-c575-5085-9722-e196b9f93f7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2c0c667-bd77-58f2-b40b-3276fdec8b77,tg:lhps:8729_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,100 x 60,,,,,,,,,,,,"100 x 60 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
d2c0c667-bd77-58f2-b40b-3276fdec8b77,tg:lhps:8729_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1000,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
d2c0c667-bd77-58f2-b40b-3276fdec8b77,tg:lhps:8729_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,600,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
d2c0c667-bd77-58f2-b40b-3276fdec8b77,tg:lhps:8729_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:8729_#1,183632,"O 307 / A (LK IV,1)",d2c0c667-bd77-58f2-b40b-3276fdec8b77,tr:lh:7311,,,,,,,,,,,,,,,,,,
d2c0c667-bd77-58f2-b40b-3276fdec8b77,tg:lhps:8729_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
d2c0c667-bd77-58f2-b40b-3276fdec8b77,tg:lhps:8729_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e0efe0c-7bfe-517b-ab7c-39a2dcb1d2b4,au::45196,dr,printers (people),,,,,,,,
d2c0c667-bd77-58f2-b40b-3276fdec8b77,tg:lhps:8729_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required
