ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
f25cdc89-8753-5ed7-ac37-eb574dbd4fc7,tg:lhps:9391_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:9391_#1,https://data.letterenhuis.be/ark:/24970/f25cdc89-8753-5ed7-ac37-eb574dbd4fc7,,,
f25cdc89-8753-5ed7-ac37-eb574dbd4fc7,tg:lhps:9391_#1,e22_AcquisitionNumbers,1,,,,184394,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f25cdc89-8753-5ed7-ac37-eb574dbd4fc7,tg:lhps:9391_#1,e22_Acquisitions,1,tr:lh:7316,"dlod={""name"":""Oningeschreven gevonden in 1996"",""ark"":""ark:/24970/x0/8c9efdfb-37a8-506c-9aca-a6a774a10a4d"",""uri"":""/repositories/11/accessions/782815"",""id"":""tr:lh:7316"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8c9efdfb-37a8-506c-9aca-a6a774a10a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f25cdc89-8753-5ed7-ac37-eb574dbd4fc7,tg:lhps:9391_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,55 x 36,,,,,,,,,,,,"55 x 36 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
f25cdc89-8753-5ed7-ac37-eb574dbd4fc7,tg:lhps:9391_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,550,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
f25cdc89-8753-5ed7-ac37-eb574dbd4fc7,tg:lhps:9391_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,360,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
f25cdc89-8753-5ed7-ac37-eb574dbd4fc7,tg:lhps:9391_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:9391_#1,184394,S 4685 / A,f25cdc89-8753-5ed7-ac37-eb574dbd4fc7,tr:lh:7316,,,,,,,,,,,,,,,,,,
f25cdc89-8753-5ed7-ac37-eb574dbd4fc7,tg:lhps:9391_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
f25cdc89-8753-5ed7-ac37-eb574dbd4fc7,tg:lhps:9391_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddfc61fd-1851-5293-b6d4-1e79c41d7deb,au::23103,dr,printers (people),,,,,,,,
f25cdc89-8753-5ed7-ac37-eb574dbd4fc7,tg:lhps:9391_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.0,permission required
