ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
34f59a06-c574-5a9d-a9d8-d722c7e28d18,tg:lhps:33757_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:33757_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/34f59a06-c574-5a9d-a9d8-d722c7e28d18,object identifier,,,,,,,,,,,
34f59a06-c574-5a9d-a9d8-d722c7e28d18,tg:lhps:33757_#1,e22_AcquisitionNumbers,1,,,,225272/2027,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34f59a06-c574-5a9d-a9d8-d722c7e28d18,tg:lhps:33757_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92874,"dlod={""name"":""Gift Gerard Portielje en Jules Baetes (1919)"",""ark"":""ark:/24970/x0/122fe573-3095-59e7-a8e9-ed525f2d04b6"",""uri"":""/repositories/11/archival_objects/9937521"",""id"":""isad:lh:92874"",""resourceName"":""Affichecollectie van Museum Vleeshuis"",""resourceArk"":""ark:/24970/x0/f6c95b67-ed69-5283-93e0-66c4960b34da"",""resourceURI"":""/repositories/11/resources/9867115"",""resourceID"":""isad:lh:92216"",""capacity"":""Gift Gerard Portielje en Jules Baetes (1919)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/122fe573-3095-59e7-a8e9-ed525f2d04b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34f59a06-c574-5a9d-a9d8-d722c7e28d18,tg:lhps:33757_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"61 x 45,5",,,,,,,,,,,,"61 x 45,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34f59a06-c574-5a9d-a9d8-d722c7e28d18,tg:lhps:33757_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,610,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34f59a06-c574-5a9d-a9d8-d722c7e28d18,tg:lhps:33757_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,455,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34f59a06-c574-5a9d-a9d8-d722c7e28d18,tg:lhps:33757_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:33757_#1,225272/2027,AV.19.28.51,34f59a06-c574-5a9d-a9d8-d722c7e28d18,,isad:lh:92874,,,,,,,,,,,,,,,,,,,,,,,,,,,
34f59a06-c574-5a9d-a9d8-d722c7e28d18,tg:lhps:33757_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
34f59a06-c574-5a9d-a9d8-d722c7e28d18,tg:lhps:33757_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.0,permission required,,,,,,,,
34f59a06-c574-5a9d-a9d8-d722c7e28d18,tg:lhps:33757_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hYPSvTR9NeQASQHQFtR6oAJS,lhps,https://dams.antwerpen.be/iiif/hYPSvTR9NeQASQHQFtR6oAJS/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/hYPSvTR9NeQASQHQFtR6oAJS,DAMS Image,lhps,Affiche
