ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
d821b3f2-5cab-5b95-94a0-5c112d3c8a78,tg:lhps:28607_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:28607_#1,https://data.letterenhuis.be/ark:/24970/d821b3f2-5cab-5b95-94a0-5c112d3c8a78,,,
d821b3f2-5cab-5b95-94a0-5c112d3c8a78,tg:lhps:28607_#1,e22_AcquisitionNumbers,1,,,,225261/207,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d821b3f2-5cab-5b95-94a0-5c112d3c8a78,tg:lhps:28607_#1,e22_Acquisitions,1,tr:lh:9937,"dlod={""name"":""Affichecollectie van het Volkskundemuseum"",""ark"":""ark:/24970/x0/14d5c66e-46c6-5674-8b5b-95f77f8e32a1"",""uri"":""/repositories/11/accessions/1063262"",""id"":""tr:lh:9937"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/14d5c66e-46c6-5674-8b5b-95f77f8e32a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d821b3f2-5cab-5b95-94a0-5c112d3c8a78,tg:lhps:28607_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92204,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/7ad2ec47-699f-5287-bcf6-d44aaae1d10e"",""uri"":""/repositories/11/archival_objects/9865831"",""id"":""isad:lh:92204"",""resourceName"":""Affichecollectie van ~[Volkskundemuseum](au::20577)~"",""resourceArk"":""ark:/24970/x0/ff3a8704-5c39-58a1-b9d0-7068a2eabc89"",""resourceURI"":""/repositories/11/resources/9865510"",""resourceID"":""isad:lh:92201"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/7ad2ec47-699f-5287-bcf6-d44aaae1d10e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d821b3f2-5cab-5b95-94a0-5c112d3c8a78,tg:lhps:28607_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,100 x 66,,,,,,,,,,,,"100 x 66 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
d821b3f2-5cab-5b95-94a0-5c112d3c8a78,tg:lhps:28607_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1000,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
d821b3f2-5cab-5b95-94a0-5c112d3c8a78,tg:lhps:28607_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,660,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
d821b3f2-5cab-5b95-94a0-5c112d3c8a78,tg:lhps:28607_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:28607_#1,225261/207,V 75457 / A (VM207),d821b3f2-5cab-5b95-94a0-5c112d3c8a78,tr:lh:9937,isad:lh:92204,,,,,,,,,,,,,,,,,
d821b3f2-5cab-5b95-94a0-5c112d3c8a78,tg:lhps:28607_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
d821b3f2-5cab-5b95-94a0-5c112d3c8a78,tg:lhps:28607_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95ae70e3-a035-59dd-9845-c8aa56ac130d,au::47562,dr,printers (people),,,,,,,,
d821b3f2-5cab-5b95-94a0-5c112d3c8a78,tg:lhps:28607_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.0,permission required
