ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
c1a564f9-c4d5-540d-b232-5cf0c5bd8876,tg:lhps:5733_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:5733_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/c1a564f9-c4d5-540d-b232-5cf0c5bd8876,object identifier,,,,,,,,,,,
c1a564f9-c4d5-540d-b232-5cf0c5bd8876,tg:lhps:5733_#1,e22_AcquisitionNumbers,1,,,,180734/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1a564f9-c4d5-540d-b232-5cf0c5bd8876,tg:lhps:5733_#1,e22_Acquisitions,1,tr:lh:7019,"dlod={""name"":""Oningeschreven gevonden in 1992"",""ark"":""ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91"",""uri"":""/repositories/11/accessions/751036"",""id"":""tr:lh:7019"",""date"":""1992-08-13"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1a564f9-c4d5-540d-b232-5cf0c5bd8876,tg:lhps:5733_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92478,"dlod={""name"":""Affiches i.v.m. Nationaal Scheepvaartmuseum"",""ark"":""ark:/24970/x0/18898063-c496-59b6-b28b-498aad0d0748"",""uri"":""/repositories/11/archival_objects/9895149"",""id"":""isad:lh:92478"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Affichecollectie van Nationaal Scheepvaartmuseum"",""resourceArk"":""ark:/24970/x0/3e2fb3b8-5a06-5c80-9c3e-215e1887bbbf"",""resourceURI"":""/repositories/11/resources/9865938"",""resourceID"":""isad:lh:92205"",""capacity"":""Affiches i.v.m. Nationaal Scheepvaartmuseum"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/18898063-c496-59b6-b28b-498aad0d0748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1a564f9-c4d5-540d-b232-5cf0c5bd8876,tg:lhps:5733_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,60 x 50,,,,,,,,,,,,"60 x 50 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1a564f9-c4d5-540d-b232-5cf0c5bd8876,tg:lhps:5733_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,600,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1a564f9-c4d5-540d-b232-5cf0c5bd8876,tg:lhps:5733_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,500,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1a564f9-c4d5-540d-b232-5cf0c5bd8876,tg:lhps:5733_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:5733_#1,180734/1,S 282 / A,c1a564f9-c4d5-540d-b232-5cf0c5bd8876,tr:lh:7019,isad:lh:92478,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1a564f9-c4d5-540d-b232-5cf0c5bd8876,tg:lhps:5733_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
c1a564f9-c4d5-540d-b232-5cf0c5bd8876,tg:lhps:5733_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86a6ec71-6014-5000-a76d-34723b273fe4,au::6501,dr,printers (people),,,,,,,,,,,,,,,,,,
c1a564f9-c4d5-540d-b232-5cf0c5bd8876,tg:lhps:5733_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.0,permission required,,,,,,,,
c1a564f9-c4d5-540d-b232-5cf0c5bd8876,tg:lhps:5733_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHILWKWtnTTpSaDbinvzpMMu,lhps,https://dams.antwerpen.be/iiif/DHILWKWtnTTpSaDbinvzpMMu/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/DHILWKWtnTTpSaDbinvzpMMu,DAMS Image,lhps,Affiche
