ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
54cc0991-ddd5-50d5-a31d-b2b919d37dc1,tg:lhps:8715_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:8715_#1,https://data.letterenhuis.be/ark:/24970/54cc0991-ddd5-50d5-a31d-b2b919d37dc1,,,
54cc0991-ddd5-50d5-a31d-b2b919d37dc1,tg:lhps:8715_#1,e22_AcquisitionNumbers,1,,,,55864,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54cc0991-ddd5-50d5-a31d-b2b919d37dc1,tg:lhps:8715_#1,e22_Acquisitions,1,tr:lh:2817,"dlod={""name"":""Archiefstukken van Tone Brulin"",""ark"":""ark:/24970/x0/2f498d59-e1bf-5da9-8f20-82f981b4623e"",""uri"":""/repositories/11/accessions/301422"",""id"":""tr:lh:2817"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/2f498d59-e1bf-5da9-8f20-82f981b4623e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54cc0991-ddd5-50d5-a31d-b2b919d37dc1,tg:lhps:8715_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92243,"dlod={""name"":""Affiches i.v.m. ~[Tone Brulin](au::3063)~"",""ark"":""ark:/24970/x0/528495d4-a7d0-5746-9ee3-c06cdfed0d40"",""uri"":""/repositories/11/archival_objects/9870004"",""id"":""isad:lh:92243"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Archief van ~[Tone Brulin](au::3063)~"",""resourceArk"":""ark:/24970/x0/d1573e07-e9ac-5252-9adf-e04a2b5ccd4d"",""resourceURI"":""/repositories/11/resources/5995"",""resourceID"":""isad:lh:56"",""capacity"":""Affiches i.v.m. ~[Tone Brulin](au::3063)~"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/528495d4-a7d0-5746-9ee3-c06cdfed0d40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54cc0991-ddd5-50d5-a31d-b2b919d37dc1,tg:lhps:8715_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"55 x 36,5",,,,,,,,,,,,"55 x 36,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
54cc0991-ddd5-50d5-a31d-b2b919d37dc1,tg:lhps:8715_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,550,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
54cc0991-ddd5-50d5-a31d-b2b919d37dc1,tg:lhps:8715_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,365,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
54cc0991-ddd5-50d5-a31d-b2b919d37dc1,tg:lhps:8715_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:8715_#1,55864,B 9175 / A,54cc0991-ddd5-50d5-a31d-b2b919d37dc1,tr:lh:2817,isad:lh:92243,,,,,,,,,,,,,,,,,
54cc0991-ddd5-50d5-a31d-b2b919d37dc1,tg:lhps:8715_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
54cc0991-ddd5-50d5-a31d-b2b919d37dc1,tg:lhps:8715_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5ec2326-1800-5c88-8c9f-3cffcf7f2494,au::47485,dr,printers (people),,,,,,,,
54cc0991-ddd5-50d5-a31d-b2b919d37dc1,tg:lhps:8715_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.0,permission required
