ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,End Date,Start Date Type,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
f25a5082-7105-5359-a882-20fdd164a3a4,tg:lhpr:12769,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:12769,record identifiers,https://data.letterenhuis.be/ark:/24970/f25a5082-7105-5359-a882-20fdd164a3a4,object identifier,Prenten,,,,,,
f25a5082-7105-5359-a882-20fdd164a3a4,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a686f475-ce86-41b2-bfcc-48feaec96242"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2fc66709-df57-4a06-a8a3-0bf85f3e834f"", ""inverseOntologyProperty"": """"}]"
f25a5082-7105-5359-a882-20fdd164a3a4,tg:lhpr:12769,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.0,2064,In Copyright,
f25a5082-7105-5359-a882-20fdd164a3a4,tg:lhpr:12769,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19490000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f25a5082-7105-5359-a882-20fdd164a3a4,tg:lhpr:12769,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f25a5082-7105-5359-a882-20fdd164a3a4,tg:lhpr:12769,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Een ionische zuilkapiteel en een plantenrank en de landkaart van Europa. De eigenaar van de ex libris was een klassiek georiënteerd Europeaan, vandaar de klassieke zuil en de Europese landkaart.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f25a5082-7105-5359-a882-20fdd164a3a4,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000004921,referentienummer,False,,,,,,,,,,,,,,,,,,,,
f25a5082-7105-5359-a882-20fdd164a3a4,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:12769,brocade id,False,,,,,,,,,,,,,,,,,,,,
f25a5082-7105-5359-a882-20fdd164a3a4,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:12769/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
f25a5082-7105-5359-a882-20fdd164a3a4,tg:lhpr:12769,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ba7691c5-fc90-578f-bc46-a89bd5c6abba"", ""ontologyProperty"": """", ""resourceXresourceId"": ""df6d69df-9bcc-43c6-801b-ab51e0f23a9e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
f25a5082-7105-5359-a882-20fdd164a3a4,tg:lhpr:12769,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ex libris voor dr.Egon Kilgus door Hans Orlowski,titles proper,Dutch (language),,,,,,,,,,,,
f25a5082-7105-5359-a882-20fdd164a3a4,tg:lhpr:12769,e73_Titles,,,au::14160,,,,lh,lhpr,Iconografie,0fa693ad-0aa9-56bb-9b6f-b53f1b0b659d,ar,artists (visual artists),au::14160:1,au::14160g:1,,"dlod={""suggest"":[""/agents/people/1515120"",""au::14160"",""au::14160:1"",""ark:/83110/x0/0fa693ad-0aa9-56bb-9b6f-b53f1b0b659d"",""Hans Orlowski"",""ark:/83110/x0/f63d6a8f-fd0d-5699-8e80-3a5087397b0c""],""name"":""Hans Orlowski"",""ark"":""ark:/83110/x0/f63d6a8f-fd0d-5699-8e80-3a5087397b0c"",""uri"":""/agents/people/1515120"",""id"":""au::14160:1"",""resourceArk"":""ark:/83110/x0/0fa693ad-0aa9-56bb-9b6f-b53f1b0b659d"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0fa693ad-0aa9-56bb-9b6f-b53f1b0b659d,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f25a5082-7105-5359-a882-20fdd164a3a4,tg:lhpr:12769,e73_Titles,,,au::6498,,,,lh,lhpr,Iconografie,54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,kw,,au::6498:1,au::6498g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""name"":""Ex libris"",""ark"":""ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9"",""uri"":""/subjects/695286"",""id"":""au::6498"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/54a69fd6-2e8d-545e-8c5e-16005f9c2ee9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
