ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
682565c3-6f42-5ad3-96db-0f571b3b1fda,tg:mpmdc:37,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmdc:37,https://data.museumplantinmoretus.be/ark:/11975/682565c3-6f42-5ad3-96db-0f571b3b1fda,Documenten,,,,,,,
682565c3-6f42-5ad3-96db-0f571b3b1fda,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""43238040-ea05-46dc-9d0a-a9fc25b1f551"", ""ontologyProperty"": """", ""resourceXresourceId"": ""42fafa29-2d0c-4350-a8f6-972c7f06476c"", ""inverseOntologyProperty"": """"}]"
682565c3-6f42-5ad3-96db-0f571b3b1fda,tg:mpmdc:37,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
682565c3-6f42-5ad3-96db-0f571b3b1fda,tg:mpmdc:37,e73_CreationActors,,,au::19884,,,,mpmdc,,,,,,,mpm,0a7be828-2e65-544a-be43-c17268c049de,av,,au::19884:1,au::19884g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682565c3-6f42-5ad3-96db-0f571b3b1fda,tg:mpmdc:37,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682565c3-6f42-5ad3-96db-0f571b3b1fda,tg:mpmdc:37,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682565c3-6f42-5ad3-96db-0f571b3b1fda,tg:mpmdc:37,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*Der Proben ...* (Reinhard Voskens, Frankfurt am Main 1670)",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682565c3-6f42-5ad3-96db-0f571b3b1fda,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/do/000000029,referentienummer,False,,,,,,,,,,,,,,,,,
682565c3-6f42-5ad3-96db-0f571b3b1fda,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmdc:37,brocade id,False,,,,,,,,,,,,,,,,,
682565c3-6f42-5ad3-96db-0f571b3b1fda,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmdc:37/N,brocade url,False,,,,,,,,,,,,,,,,,
682565c3-6f42-5ad3-96db-0f571b3b1fda,tg:mpmdc:37,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f0aa3dec-ca2d-528b-aa6b-9a4adbfd4466"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f492513c-ae33-45bc-b6db-3226a4a3c85b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,
682565c3-6f42-5ad3-96db-0f571b3b1fda,tg:mpmdc:37,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterproef Reinhard Voskens,titles proper,Dutch (language),,,,
