ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
21dc2674-d641-579f-a447-bbfc99c18f24,tg:lhph:48678,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:48678,record identifiers,https://data.letterenhuis.be/ark:/24970/21dc2674-d641-579f-a447-bbfc99c18f24,object identifier,Foto's,
21dc2674-d641-579f-a447-bbfc99c18f24,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""229712f4-2d08-4b8d-a695-8274fd0cb975"", ""ontologyProperty"": """", ""resourceXresourceId"": ""72d6a441-1a7b-4b32-8a66-46696352c31b"", ""inverseOntologyProperty"": """"}]"
21dc2674-d641-579f-a447-bbfc99c18f24,tg:lhph:48678,e73_Copyrights,,,,,,,1945.0,2060,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dc2674-d641-579f-a447-bbfc99c18f24,tg:lhph:48678,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dc2674-d641-579f-a447-bbfc99c18f24,tg:lhph:48678,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dc2674-d641-579f-a447-bbfc99c18f24,tg:lhph:48678,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Ferdi van de Vijver</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
21dc2674-d641-579f-a447-bbfc99c18f24,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000046947,referentienummer,,False,,,,,,,,,,,,,
21dc2674-d641-579f-a447-bbfc99c18f24,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:48678,brocade id,,False,,,,,,,,,,,,,
21dc2674-d641-579f-a447-bbfc99c18f24,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:48678/N,brocade url,,False,,,,,,,,,,,,,
21dc2674-d641-579f-a447-bbfc99c18f24,tg:lhph:48678,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""34121365-897a-5922-ad74-b2a688f04ff9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3a3a5cc0-53d8-4be3-901e-d8d8d9d22d40"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
21dc2674-d641-579f-a447-bbfc99c18f24,tg:lhph:48678,e73_Titles,,,au::19969,,,,,,,lhph,lhph,Foto,3906dc50-f82e-5eda-a50c-648b9d6e3925,kw,,au::19969:1,au::19969g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/2136683"",""au::19969"",""au::19969:1"",""ark:/83110/x0/3906dc50-f82e-5eda-a50c-648b9d6e3925"",""Ferdi van de Vijver"",""ark:/83110/x0/a797c31e-e49e-5fa6-87e0-56983d795d53""],""name"":""Ferdi van de Vijver"",""ark"":""ark:/83110/x0/a797c31e-e49e-5fa6-87e0-56983d795d53"",""uri"":""/agents/people/2136683"",""id"":""au::19969:1"",""resourceArk"":""ark:/83110/x0/3906dc50-f82e-5eda-a50c-648b9d6e3925"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3906dc50-f82e-5eda-a50c-648b9d6e3925,,,,,,,,,,,,,,,,,,,,,
