ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
afafc542-43ff-5cfb-92cc-dba179ccb547,tg:lhph:36289,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:36289,record identifiers,https://data.letterenhuis.be/ark:/24970/afafc542-43ff-5cfb-92cc-dba179ccb547,object identifier,Foto's,
afafc542-43ff-5cfb-92cc-dba179ccb547,tg:lhph:36289,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Twee reproducties op karton geplakt, met facsimile handtekening, een met stempel 'Gentsche Studenten-Almanak'.</p>
","<p>Twee reproducties op karton geplakt, met facsimile handtekening, een met stempel 'Gentsche Studenten-Almanak'.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afafc542-43ff-5cfb-92cc-dba179ccb547,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5a5c2838-3b62-4719-83dd-249005061cc1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b585b580-4e8b-46b8-94e2-9278968f6d3e"", ""inverseOntologyProperty"": """"}]"
afafc542-43ff-5cfb-92cc-dba179ccb547,tg:lhph:36289,e73_Copyrights,,,,,,,1869.0,1984,No Copyright - Public Domain Mark 1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afafc542-43ff-5cfb-92cc-dba179ccb547,tg:lhph:36289_#1,e73_CreationPlacesSource_lhph,1,,,,,,,,,,,,,,,,,,,,,lhph,Gent,,,Gent (Oost-Vlaanderen),au::100626,d9c28b0b-a361-56d9-befd-dcfa507bb122,Gent (Arrondissement Gent),au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,au::100626,d9c28b0b-a361-56d9-befd-dcfa507bb122,au::100654,au::100654,remarks,Nederlands,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/10769978"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afafc542-43ff-5cfb-92cc-dba179ccb547,tg:lhph:36289,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18690000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afafc542-43ff-5cfb-92cc-dba179ccb547,tg:lhph:36289,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869,reconstructie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afafc542-43ff-5cfb-92cc-dba179ccb547,tg:lhph:36289,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Charles van Leynseele, portret, borststuk,- gravure.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
afafc542-43ff-5cfb-92cc-dba179ccb547,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000035085,referentienummer,,False,,,,,,,,,,,,,
afafc542-43ff-5cfb-92cc-dba179ccb547,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:36289,brocade id,,False,,,,,,,,,,,,,
