ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
83f2c0be-0b8f-54a7-8e5a-8aae26c856fb,tg:lhph:8615,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:8615,record identifiers,https://data.letterenhuis.be/ark:/24970/83f2c0be-0b8f-54a7-8e5a-8aae26c856fb,object identifier,Foto's,
83f2c0be-0b8f-54a7-8e5a-8aae26c856fb,tg:lhph:8615,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Foto op lichtblauw karton (133 x 180) geplakt. Deel van een reeks van 3 foto's met dezelfde datum.</p>
","<p>Foto op lichtblauw karton (133 x 180) geplakt. Deel van een reeks van 3 foto's met dezelfde datum.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83f2c0be-0b8f-54a7-8e5a-8aae26c856fb,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3a97ed55-4997-4102-83ad-6204c4140fcf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ed6d1f4c-666a-4840-a968-5bd91089f1b8"", ""inverseOntologyProperty"": """"}]"
83f2c0be-0b8f-54a7-8e5a-8aae26c856fb,tg:lhph:8615,e73_Copyrights,,,,,,,1895.0,2010,No Known Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83f2c0be-0b8f-54a7-8e5a-8aae26c856fb,tg:lhph:8615,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18950427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83f2c0be-0b8f-54a7-8e5a-8aae26c856fb,tg:lhph:8615,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83f2c0be-0b8f-54a7-8e5a-8aae26c856fb,tg:lhph:8615,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Leonard Willems; groepsfoto naast een rivier tijdens een uitstap, drie mannen en zeven vrouwen.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
83f2c0be-0b8f-54a7-8e5a-8aae26c856fb,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000008250,referentienummer,,False,,,,,,,,,,,,,
83f2c0be-0b8f-54a7-8e5a-8aae26c856fb,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:8615,brocade id,,False,,,,,,,,,,,,,
83f2c0be-0b8f-54a7-8e5a-8aae26c856fb,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:8615/N,brocade url,,False,,,,,,,,,,,,,
83f2c0be-0b8f-54a7-8e5a-8aae26c856fb,tg:lhph:8615,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""90e6151c-a558-58d7-8dda-71213869294b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bebd3649-e052-4147-8403-bfbbdf2a81b8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
83f2c0be-0b8f-54a7-8e5a-8aae26c856fb,tg:lhph:8615,e73_Titles,,,au::21466,,,,,,,lhph,lhph,Foto,9b06a631-79d9-54c4-819f-78f23794761a,kw,,au::21466:1,au::21466g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/2296862"",""au::21466"",""au::21466:1"",""ark:/83110/x0/9b06a631-79d9-54c4-819f-78f23794761a"",""Leonard Willems"",""ark:/83110/x0/131d2c0b-635e-51c2-afa3-0ac54d6392f6""],""name"":""Leonard Willems"",""ark"":""ark:/83110/x0/131d2c0b-635e-51c2-afa3-0ac54d6392f6"",""uri"":""/agents/people/2296862"",""id"":""au::21466:1"",""resourceArk"":""ark:/83110/x0/9b06a631-79d9-54c4-819f-78f23794761a"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9b06a631-79d9-54c4-819f-78f23794761a,,,,,,,,,,,,,,,,,,,,,
