ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
5fe3ff10-adec-5f8f-a926-9baa470ae9ea,tg:lhph:394,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:394,record identifiers,https://data.letterenhuis.be/ark:/24970/5fe3ff10-adec-5f8f-a926-9baa470ae9ea,object identifier,Foto's,
5fe3ff10-adec-5f8f-a926-9baa470ae9ea,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""320cfddf-a3d0-4315-a472-fd6088f37fee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d1a9a953-a013-4592-9660-1f67f7d99063"", ""inverseOntologyProperty"": """"}]"
5fe3ff10-adec-5f8f-a926-9baa470ae9ea,tg:lhph:394,e73_Copyrights,,,,,,,1931.0,2046,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe3ff10-adec-5f8f-a926-9baa470ae9ea,tg:lhph:394,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19310608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe3ff10-adec-5f8f-a926-9baa470ae9ea,tg:lhph:394,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe3ff10-adec-5f8f-a926-9baa470ae9ea,tg:lhph:394,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Koninklijke Academie voor Schone Kunsten [Antwerpen]<br />
Bezoek van Koningin Elisabeth.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
5fe3ff10-adec-5f8f-a926-9baa470ae9ea,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000000386,referentienummer,,False,,,,,,,,,,,,,
5fe3ff10-adec-5f8f-a926-9baa470ae9ea,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:394,brocade id,,False,,,,,,,,,,,,,
5fe3ff10-adec-5f8f-a926-9baa470ae9ea,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:394/N,brocade url,,False,,,,,,,,,,,,,
5fe3ff10-adec-5f8f-a926-9baa470ae9ea,tg:lhph:394,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9e0c737f-119a-5165-b8ea-a2e754103acd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""697bf954-f36a-4901-8eea-13cf514c4ec6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
5fe3ff10-adec-5f8f-a926-9baa470ae9ea,tg:lhph:394,e73_Titles,,,au::46762,,,,,,,lhph,lhph,Foto,00804929-53ef-57bb-92e3-19593bb8c8cc,fo,photographers,au::46762:1,au::46762g:1,,"dlod={""suggest"":[""/agents/corporate_entities/5003534"",""au::46762"",""au::46762:1"",""ark:/83110/x0/00804929-53ef-57bb-92e3-19593bb8c8cc"",""Studio Métropole"",""ark:/83110/x0/4995428e-76f2-5091-95c3-ce2d4f9601ee""],""name"":""Studio Métropole"",""ark"":""ark:/83110/x0/4995428e-76f2-5091-95c3-ce2d4f9601ee"",""uri"":""/agents/corporate_entities/5003534"",""id"":""au::46762:1"",""resourceArk"":""ark:/83110/x0/00804929-53ef-57bb-92e3-19593bb8c8cc"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/00804929-53ef-57bb-92e3-19593bb8c8cc,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe3ff10-adec-5f8f-a926-9baa470ae9ea,tg:lhph:394,e73_Titles,,,au::10481,,,,,,,lhph,lhph,Foto,236f04f7-114a-50b6-be46-b70a2bf408d9,kw,,au::10481:1,au::10481g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1121467"",""au::10481"",""au::10481:1"",""ark:/83110/x0/236f04f7-114a-50b6-be46-b70a2bf408d9"",""Koninklijke Academie voor Schone Kunsten [Antwerpen]"",""ark:/83110/x0/dce02cc6-21e5-5afe-8a19-f4cb96a79812""],""name"":""Koninklijke Academie voor Schone Kunsten [Antwerpen]"",""ark"":""ark:/83110/x0/dce02cc6-21e5-5afe-8a19-f4cb96a79812"",""uri"":""/agents/corporate_entities/1121467"",""id"":""au::10481:1"",""resourceArk"":""ark:/83110/x0/236f04f7-114a-50b6-be46-b70a2bf408d9"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/236f04f7-114a-50b6-be46-b70a2bf408d9,,,,,,,,,,,,,,,,,,,,,
5fe3ff10-adec-5f8f-a926-9baa470ae9ea,tg:lhph:394,e73_Titles,,,au::3664,,,,,,,lhph,lhph,Foto,cb527b63-a6a8-56a5-bce5-1864758afb64,kw,,au::3664:1,au::3664g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/392048"",""au::3664"",""au::3664:1"",""ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64"",""Frans van Cauwelaert"",""ark:/83110/x0/d1bb2718-5cdd-527d-b42b-341f7eb73860""],""name"":""Frans van Cauwelaert"",""ark"":""ark:/83110/x0/d1bb2718-5cdd-527d-b42b-341f7eb73860"",""uri"":""/agents/people/392048"",""id"":""au::3664:1"",""resourceArk"":""ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64,,,,,,,,,,,,,,,,,,,,,
5fe3ff10-adec-5f8f-a926-9baa470ae9ea,tg:lhph:394,e73_Titles,,,au::6284,,,,,,,lhph,lhph,Foto,75502fe8-f344-5604-9495-8d3340f0888a,kw,,au::6284:1,au::6284g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/672388"",""au::6284"",""au::6284:1"",""ark:/83110/x0/75502fe8-f344-5604-9495-8d3340f0888a"",""Koningin Elisabeth"",""ark:/83110/x0/2bb65a3a-97f5-5cd2-aaef-bc3395c85269""],""name"":""Koningin Elisabeth"",""ark"":""ark:/83110/x0/2bb65a3a-97f5-5cd2-aaef-bc3395c85269"",""uri"":""/agents/people/672388"",""id"":""au::6284:1"",""resourceArk"":""ark:/83110/x0/75502fe8-f344-5604-9495-8d3340f0888a"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/75502fe8-f344-5604-9495-8d3340f0888a,,,,,,,,,,,,,,,,,,,,,
