ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
a261a584-c855-5e25-8e3e-a52c9cb575ad,tg:lhph:42778,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:42778,record identifiers,https://data.letterenhuis.be/ark:/24970/a261a584-c855-5e25-8e3e-a52c9cb575ad,object identifier,Foto's,
a261a584-c855-5e25-8e3e-a52c9cb575ad,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4cfb2fe3-9c0c-442b-a3fe-ee3f8e53b866"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f902c8e-6ed5-47e0-a83d-323f983b1bce"", ""inverseOntologyProperty"": """"}]"
a261a584-c855-5e25-8e3e-a52c9cb575ad,tg:lhph:42778,e73_Copyrights,,,,,,,1965.0,2080,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a261a584-c855-5e25-8e3e-a52c9cb575ad,tg:lhph:42778_#1,e73_CreationPlacesSource_lhph,1,,,,,,,,,,,,,,,,,,,,,lhph,Mexico,,,Mexico (Noord-Amerika),au::104113,c3d1fd3f-77fb-53a7-a951-ba03f7c285bd,Mexico (Noord-Amerika),au::104113,c3d1fd3f-77fb-53a7-a951-ba03f7c285bd,au::104113,c3d1fd3f-77fb-53a7-a951-ba03f7c285bd,,au::104113,remarks,Nederlands,"dlod={""name"":""Mexico (Noord-Amerika)"",""ark"":""ark:/83110/x0/c3d1fd3f-77fb-53a7-a951-ba03f7c285bd"",""uri"":""/subjects/11140091"",""id"":""au::104113"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a261a584-c855-5e25-8e3e-a52c9cb575ad,tg:lhph:42778,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19651100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a261a584-c855-5e25-8e3e-a52c9cb575ad,tg:lhph:42778,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a261a584-c855-5e25-8e3e-a52c9cb575ad,tg:lhph:42778,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>René Gysen in auto.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
a261a584-c855-5e25-8e3e-a52c9cb575ad,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000041485,referentienummer,,False,,,,,,,,,,,,,
a261a584-c855-5e25-8e3e-a52c9cb575ad,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:42778,brocade id,,False,,,,,,,,,,,,,
a261a584-c855-5e25-8e3e-a52c9cb575ad,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:42778/N,brocade url,,False,,,,,,,,,,,,,
