ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
9d07d43e-2b58-5d38-9317-8df56c9948eb,tg:lhps:51272,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:51272,https://data.letterenhuis.be/ark:/24970/9d07d43e-2b58-5d38-9317-8df56c9948eb,Affiches,,,,,
9d07d43e-2b58-5d38-9317-8df56c9948eb,tg:lhps:51272,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,2123,In Copyright
9d07d43e-2b58-5d38-9317-8df56c9948eb,tg:lhps:51272,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,20081127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d07d43e-2b58-5d38-9317-8df56c9948eb,tg:lhps:51272,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,20081214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d07d43e-2b58-5d38-9317-8df56c9948eb,tg:lhps:51272,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,De Fluistercompagnie presenteert / Wit / van Margaret Edson in een vertaling van Bob Snijers / regie van Myriam Augustijnen / Theater aan de Stroom,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d07d43e-2b58-5d38-9317-8df56c9948eb,tg:lhps:51272,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,2uu8-11-27,2uu8-12-14,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d07d43e-2b58-5d38-9317-8df56c9948eb,tg:lhps:51272_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100141:1,tg:lhps:51272_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
9d07d43e-2b58-5d38-9317-8df56c9948eb,tg:lhps:51272,e73_LegacyImages,,,,,,,,lhps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51272.tif,image high resolution,,,,,,,,,,,,d:lh:251149,e73_LegacyImages,,,
9d07d43e-2b58-5d38-9317-8df56c9948eb,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000047128,referentienummer,False,,,,,,,,,,,,,,,
9d07d43e-2b58-5d38-9317-8df56c9948eb,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:51272,brocade id,False,,,,,,,,,,,,,,,
