ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
93aa5f55-b30d-56ef-bda5-7b24a55f8308,tg:lhps:49658,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:49658,https://data.letterenhuis.be/ark:/24970/93aa5f55-b30d-56ef-bda5-7b24a55f8308,Affiches,,,,,
93aa5f55-b30d-56ef-bda5-7b24a55f8308,tg:lhps:49658,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.0,2105,In Copyright
93aa5f55-b30d-56ef-bda5-7b24a55f8308,tg:lhps:49658,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19900921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93aa5f55-b30d-56ef-bda5-7b24a55f8308,tg:lhps:49658,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outrageous / Black Vampire / Capital Scum / de Bougies / Disorder / Zall Paradox,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93aa5f55-b30d-56ef-bda5-7b24a55f8308,tg:lhps:49658,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1990-09-21,,reconstructie,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93aa5f55-b30d-56ef-bda5-7b24a55f8308,tg:lhps:49658_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100141:1,tg:lhps:49658_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
93aa5f55-b30d-56ef-bda5-7b24a55f8308,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000045527,referentienummer,False,,,,,,,,,,,,,,,
93aa5f55-b30d-56ef-bda5-7b24a55f8308,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:49658,brocade id,False,,,,,,,,,,,,,,,
93aa5f55-b30d-56ef-bda5-7b24a55f8308,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:49658/N,brocade url,False,,,,,,,,,,,,,,,
93aa5f55-b30d-56ef-bda5-7b24a55f8308,tg:lhps:49658,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6bbd93d9-8d05-55b0-bf23-4a97f17bcb09"", ""ontologyProperty"": """", ""resourceXresourceId"": ""26beab4e-9107-4ce7-9b3f-8dac0cf0f752"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
93aa5f55-b30d-56ef-bda5-7b24a55f8308,tg:lhps:49658,e73_OriginalBrocade,,,au::108529,,,,lhps,,,b902b7b8-66ef-5fee-a6ab-2175bb4701be,kw,,au::108529:1,au::108529g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/11612603"",""au::108529"",""au::108529:1"",""ark:/83110/x0/b902b7b8-66ef-5fee-a6ab-2175bb4701be"",""Soetkin Soethoudt""],""name"":""Soetkin Soethoudt"",""ark"":""ark:/83110/x0/b902b7b8-66ef-5fee-a6ab-2175bb4701be"",""uri"":""/agents/people/11612603"",""id"":""au::108529:1"",""isCapacity"":false}",ark:/83110/x0/b902b7b8-66ef-5fee-a6ab-2175bb4701be,agent,,,,,,,,,
