ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
907d89bf-b19e-51c2-b9a2-b47097cdf9a8,tg:lhps:41484,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:41484,https://data.letterenhuis.be/ark:/24970/907d89bf-b19e-51c2-b9a2-b47097cdf9a8,Affiches,,,,,
907d89bf-b19e-51c2-b9a2-b47097cdf9a8,tg:lhps:41484,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.0,2108,In Copyright
907d89bf-b19e-51c2-b9a2-b47097cdf9a8,tg:lhps:41484,e73_CreationActors,,,au::1916,,,,lhps,lhps,Affiche,92e99442-f379-5ffa-bc91-b4e198385933,ds,designers,au::1916:1,au::1916g:1,,"dlod={""suggest"":[""/agents/people/205012"",""au::1916"",""au::1916:1"",""ark:/83110/x0/92e99442-f379-5ffa-bc91-b4e198385933"",""Herbert Binneweg""],""name"":""Herbert Binneweg"",""ark"":""ark:/83110/x0/92e99442-f379-5ffa-bc91-b4e198385933"",""uri"":""/agents/people/205012"",""id"":""au::1916:1"",""isCapacity"":false}",ark:/83110/x0/92e99442-f379-5ffa-bc91-b4e198385933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907d89bf-b19e-51c2-b9a2-b47097cdf9a8,tg:lhps:41484,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19930320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907d89bf-b19e-51c2-b9a2-b47097cdf9a8,tg:lhps:41484,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Deur / Nationaal Hoger Instituut & Koninklijke Academie voor Schone Kunsten / Henry Van de Velde Instituut,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907d89bf-b19e-51c2-b9a2-b47097cdf9a8,tg:lhps:41484,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1993-03-20,,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907d89bf-b19e-51c2-b9a2-b47097cdf9a8,tg:lhps:41484_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100141:1,tg:lhps:41484_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
907d89bf-b19e-51c2-b9a2-b47097cdf9a8,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000037454,referentienummer,False,,,,,,,,,,,,,,,
907d89bf-b19e-51c2-b9a2-b47097cdf9a8,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:41484,brocade id,False,,,,,,,,,,,,,,,
907d89bf-b19e-51c2-b9a2-b47097cdf9a8,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:41484/N,brocade url,False,,,,,,,,,,,,,,,
