ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Creation Time Span Source Note,Documented Event Type,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Documented Event Place Name Widget,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
2f07ce0f-1ab3-50b2-9809-2b669bd7a389,tg:lhps:16021,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:16021,record identifiers,https://data.letterenhuis.be/ark:/24970/2f07ce0f-1ab3-50b2-9809-2b669bd7a389,object identifier,Affiches,,,,,,
2f07ce0f-1ab3-50b2-9809-2b669bd7a389,tg:lhps:16021,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Oude nummering NSM: E 41485</p>
","<p>Oude nummering NSM: E 41485</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f07ce0f-1ab3-50b2-9809-2b669bd7a389,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a339ad3c-9257-4605-ae66-4975a090d2c5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""adcf910c-f019-42d2-bffc-1743b0109dc2"", ""inverseOntologyProperty"": """"}]"
2f07ce0f-1ab3-50b2-9809-2b669bd7a389,tg:lhps:16021,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989.0,2104,In Copyright,
2f07ce0f-1ab3-50b2-9809-2b669bd7a389,tg:lhps:16021,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19890630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f07ce0f-1ab3-50b2-9809-2b669bd7a389,tg:lhps:16021,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19890702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f07ce0f-1ab3-50b2-9809-2b669bd7a389,tg:lhps:16021,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Tentoonstelling / 50 Albertkanaal / Straatsburgdok (Schippers Welzijn)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f07ce0f-1ab3-50b2-9809-2b669bd7a389,tg:lhps:16021,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,,1989-06-30,1989-07-02,reconstructie,reconstructie,,,,,,,,related events (relationship indicator),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f07ce0f-1ab3-50b2-9809-2b669bd7a389,tg:lhps:16021_#1,e73_DocumentedEventsPlaces_lhps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,,,,,,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,,au::100141,remarks,Nederlands,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,
2f07ce0f-1ab3-50b2-9809-2b669bd7a389,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000015469,referentienummer,False,,,,,,,,,,,,,,,,,
2f07ce0f-1ab3-50b2-9809-2b669bd7a389,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:16021,brocade id,False,,,,,,,,,,,,,,,,,
2f07ce0f-1ab3-50b2-9809-2b669bd7a389,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:16021/N,brocade url,False,,,,,,,,,,,,,,,,,
