ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Creation Time Span Source Note,Documented Event Type,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Documented Event Place Name Widget,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
09099863-0fda-5aa8-a2c1-ffb37c1bab26,tg:lhps:57541,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:57541,record identifiers,https://data.letterenhuis.be/ark:/24970/09099863-0fda-5aa8-a2c1-ffb37c1bab26,object identifier,Affiches,,,,,,
09099863-0fda-5aa8-a2c1-ffb37c1bab26,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1fd9abde-e325-46d0-8d60-79a8453fc506"", ""ontologyProperty"": """", ""resourceXresourceId"": ""08400d98-f66b-4245-94a3-81eea433b681"", ""inverseOntologyProperty"": """"}]"
09099863-0fda-5aa8-a2c1-ffb37c1bab26,tg:lhps:57541,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,2127,In Copyright,
09099863-0fda-5aa8-a2c1-ffb37c1bab26,tg:lhps:57541,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,20120413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09099863-0fda-5aa8-a2c1-ffb37c1bab26,tg:lhps:57541,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Gensche kwies veur kwiestenbiebels / door 'Perfesser Gensch' Freek Neirynck / Buurtcentrum De Vaart</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09099863-0fda-5aa8-a2c1-ffb37c1bab26,tg:lhps:57541,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,,2012-04-13,,circa,,,,,,,,,related events (relationship indicator),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09099863-0fda-5aa8-a2c1-ffb37c1bab26,tg:lhps:57541_#1,e73_DocumentedEventsPlaces_lhps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,,,,,,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,,au::100654,remarks,Nederlands,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/10769978"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,
09099863-0fda-5aa8-a2c1-ffb37c1bab26,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000053339,referentienummer,False,,,,,,,,,,,,,,,,,
09099863-0fda-5aa8-a2c1-ffb37c1bab26,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:57541,brocade id,False,,,,,,,,,,,,,,,,,
09099863-0fda-5aa8-a2c1-ffb37c1bab26,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:57541/N,brocade url,False,,,,,,,,,,,,,,,,,
