ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
83c8c604-45bc-5fd3-ba12-6154de4b53cb,tg:lhps:51078,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:51078,https://data.letterenhuis.be/ark:/24970/83c8c604-45bc-5fd3-ba12-6154de4b53cb,Affiches,,,,,
83c8c604-45bc-5fd3-ba12-6154de4b53cb,tg:lhps:51078,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.0,2106,In Copyright
83c8c604-45bc-5fd3-ba12-6154de4b53cb,tg:lhps:51078,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19910206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83c8c604-45bc-5fd3-ba12-6154de4b53cb,tg:lhps:51078,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19910224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83c8c604-45bc-5fd3-ba12-6154de4b53cb,tg:lhps:51078,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stadspoppentheater / De Tondeldoos / door Mechels Stadspoppentheater,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83c8c604-45bc-5fd3-ba12-6154de4b53cb,tg:lhps:51078,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1991-02-06,1991-02-24,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83c8c604-45bc-5fd3-ba12-6154de4b53cb,tg:lhps:51078_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100141:1,tg:lhps:51078_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
83c8c604-45bc-5fd3-ba12-6154de4b53cb,tg:lhps:51078,e73_LegacyImages,,,,,,,,lhps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/51_/tg_lhps_51078.tif,image high resolution,,,,,,,,,,,,d:lh:250114,e73_LegacyImages,,,
83c8c604-45bc-5fd3-ba12-6154de4b53cb,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000046933,referentienummer,False,,,,,,,,,,,,,,,
83c8c604-45bc-5fd3-ba12-6154de4b53cb,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:51078,brocade id,False,,,,,,,,,,,,,,,
