ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
12bcdee1-4096-5025-a303-545ceecc978a,tg:lhps:1606,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:1606,https://data.letterenhuis.be/ark:/24970/12bcdee1-4096-5025-a303-545ceecc978a,Affiches,,,,,
12bcdee1-4096-5025-a303-545ceecc978a,tg:lhps:1606,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.0,2069,In Copyright
12bcdee1-4096-5025-a303-545ceecc978a,tg:lhps:1606,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19540108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12bcdee1-4096-5025-a303-545ceecc978a,tg:lhps:1606,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"De Nevelvlek.  
Openingsvoordracht.  
Jules van Diest spreekt over:.  
""Avant-Garde Geest en Moderne Wijsbegeerte"".  
""La Perouse"" Ponton Steen.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12bcdee1-4096-5025-a303-545ceecc978a,tg:lhps:1606,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1954-01-08,,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12bcdee1-4096-5025-a303-545ceecc978a,tg:lhps:1606_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Antwerpen,,au::100141:1,tg:lhps:1606_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
12bcdee1-4096-5025-a303-545ceecc978a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000001599,referentienummer,False,,,,,,,,,,,,,,,
12bcdee1-4096-5025-a303-545ceecc978a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:1606,brocade id,False,,,,,,,,,,,,,,,
12bcdee1-4096-5025-a303-545ceecc978a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:1606/N,brocade url,False,,,,,,,,,,,,,,,
12bcdee1-4096-5025-a303-545ceecc978a,tg:lhps:1606,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8ca1fd19-a129-59a0-9390-5074ff89044e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f5227f65-eded-4750-bfe7-9db7ed22c432"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
12bcdee1-4096-5025-a303-545ceecc978a,tg:lhps:1606,e73_OriginalBrocade,,,au::13668,,,,lhps,,,019b5518-5de9-59b9-aa79-c9b9e16b5178,kw,,au::13668:1,au::13668g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1462476"",""au::13668"",""au::13668:1"",""ark:/83110/x0/019b5518-5de9-59b9-aa79-c9b9e16b5178"",""De Nevelvlek""],""name"":""De Nevelvlek"",""ark"":""ark:/83110/x0/019b5518-5de9-59b9-aa79-c9b9e16b5178"",""uri"":""/agents/corporate_entities/1462476"",""id"":""au::13668:1"",""isCapacity"":false}",ark:/83110/x0/019b5518-5de9-59b9-aa79-c9b9e16b5178,agent,,,,,,,,,
