ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
4f9b5980-e132-594e-8c26-ff5f8daaa8fc,tg:lhps:47911,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:47911,https://data.letterenhuis.be/ark:/24970/4f9b5980-e132-594e-8c26-ff5f8daaa8fc,Affiches,,,,,
4f9b5980-e132-594e-8c26-ff5f8daaa8fc,tg:lhps:47911,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,2120,In Copyright
4f9b5980-e132-594e-8c26-ff5f8daaa8fc,tg:lhps:47911,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,20050824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f9b5980-e132-594e-8c26-ff5f8daaa8fc,tg:lhps:47911,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,20050830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f9b5980-e132-594e-8c26-ff5f8daaa8fc,tg:lhps:47911,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pleinmuseum / KMSKA,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f9b5980-e132-594e-8c26-ff5f8daaa8fc,tg:lhps:47911,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,2uu5-08-24,2uu5-08-30,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f9b5980-e132-594e-8c26-ff5f8daaa8fc,tg:lhps:47911_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100141:1,tg:lhps:47911_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
4f9b5980-e132-594e-8c26-ff5f8daaa8fc,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000043788,referentienummer,False,,,,,,,,,,,,,,,
4f9b5980-e132-594e-8c26-ff5f8daaa8fc,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:47911,brocade id,False,,,,,,,,,,,,,,,
4f9b5980-e132-594e-8c26-ff5f8daaa8fc,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:47911/N,brocade url,False,,,,,,,,,,,,,,,
4f9b5980-e132-594e-8c26-ff5f8daaa8fc,tg:lhps:47911,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""68bd0a73-eb7a-570d-8575-a7b07c230d74"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0edc8738-2fbf-4ce8-b013-b93c58f2667a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
4f9b5980-e132-594e-8c26-ff5f8daaa8fc,tg:lhps:47911,e73_OriginalBrocade,,,au::10469,,,,lhps,,,96b4e14d-110b-560e-b4a8-baa39d4a43e2,kw,,au::10469:1,au::10469g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1120183"",""au::10469"",""au::10469:1"",""ark:/83110/x0/96b4e14d-110b-560e-b4a8-baa39d4a43e2"",""Koninklijk Museum voor Schone Kunsten [Antwerpen]""],""name"":""Koninklijk Museum voor Schone Kunsten [Antwerpen]"",""ark"":""ark:/83110/x0/96b4e14d-110b-560e-b4a8-baa39d4a43e2"",""uri"":""/agents/corporate_entities/1120183"",""id"":""au::10469:1"",""isCapacity"":false}",ark:/83110/x0/96b4e14d-110b-560e-b4a8-baa39d4a43e2,agent,,,,,,,,,
