ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Creation Time Span Source Note,Documented Event Type,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Documented Event Place Name Widget,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
506a3d3e-33fd-523d-9d66-73a1ed832f28,tg:lhps:50797,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:50797,record identifiers,https://data.letterenhuis.be/ark:/24970/506a3d3e-33fd-523d-9d66-73a1ed832f28,object identifier,Affiches,,,,,,
506a3d3e-33fd-523d-9d66-73a1ed832f28,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""35d4b298-46f6-4b35-a3e5-440e875cee4a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0795bdee-9d13-4daf-a8ef-6681598e1c9d"", ""inverseOntologyProperty"": """"}]"
506a3d3e-33fd-523d-9d66-73a1ed832f28,tg:lhps:50797,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.0,2103,In Copyright,
506a3d3e-33fd-523d-9d66-73a1ed832f28,tg:lhps:50797,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19880416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506a3d3e-33fd-523d-9d66-73a1ed832f28,tg:lhps:50797,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>De Sluipende Armoede / Vooruit en Ancienne Belgique / De Liefde Voor De 3 Mannen / een opera van Johan De Smet en Arne Sierens</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506a3d3e-33fd-523d-9d66-73a1ed832f28,tg:lhps:50797,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,,1988-04-16,,,,,,,,,,,related events (relationship indicator),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506a3d3e-33fd-523d-9d66-73a1ed832f28,tg:lhps:50797_#1,e73_DocumentedEventsPlaces_lhps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,,,,,,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,,au::100654,remarks,Nederlands,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/10769978"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,
506a3d3e-33fd-523d-9d66-73a1ed832f28,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000046655,referentienummer,False,,,,,,,,,,,,,,,,,
506a3d3e-33fd-523d-9d66-73a1ed832f28,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:50797,brocade id,False,,,,,,,,,,,,,,,,,
506a3d3e-33fd-523d-9d66-73a1ed832f28,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:50797/N,brocade url,False,,,,,,,,,,,,,,,,,
