ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Creation Time Span Source Note,Documented Event Type,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Documented Event Place Name Widget,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
9278e030-bfdb-5d15-a37b-30e225d75db4,tg:lhps:9777,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:9777,record identifiers,https://data.letterenhuis.be/ark:/24970/9278e030-bfdb-5d15-a37b-30e225d75db4,object identifier,Affiches,,,,,,
9278e030-bfdb-5d15-a37b-30e225d75db4,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1e4de272-0ab8-41c8-8e29-d6af3d4fa690"", ""ontologyProperty"": """", ""resourceXresourceId"": ""30c04771-0b61-45d5-a36c-8fe88262cba4"", ""inverseOntologyProperty"": """"}]"
9278e030-bfdb-5d15-a37b-30e225d75db4,tg:lhps:9777,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.0,2041,In Copyright,
9278e030-bfdb-5d15-a37b-30e225d75db4,tg:lhps:9777,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19260104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9278e030-bfdb-5d15-a37b-30e225d75db4,tg:lhps:9777,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>KVO / Koninklijke Fanfaren &quot;De Zuidster&quot; / Opvoering van: / Laagland / [van Eug. d'Albert] / M.m.v. / Jacq. Urlus / in den rol van Pedro</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9278e030-bfdb-5d15-a37b-30e225d75db4,tg:lhps:9777,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,,1926-01-04,,,,,,,,,,,related events (relationship indicator),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9278e030-bfdb-5d15-a37b-30e225d75db4,tg:lhps:9777_#1,e73_DocumentedEventsPlaces_lhps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Antwerpen,,,Antwerpen (Antwerpen),au::100139,5eba8578-9f35-5e2e-a844-9bfdea6f5119,Antwerpen (Arrondissement Antwerpen),au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100139,5eba8578-9f35-5e2e-a844-9bfdea6f5119,au::100141,au::100141,remarks,Nederlands,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,
9278e030-bfdb-5d15-a37b-30e225d75db4,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000009594,referentienummer,False,,,,,,,,,,,,,,,,,
9278e030-bfdb-5d15-a37b-30e225d75db4,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:9777,brocade id,False,,,,,,,,,,,,,,,,,
9278e030-bfdb-5d15-a37b-30e225d75db4,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:9777/N,brocade url,False,,,,,,,,,,,,,,,,,
9278e030-bfdb-5d15-a37b-30e225d75db4,tg:lhps:9777,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9f4993cd-0c44-5bf5-97fe-a667afc8c382"", ""ontologyProperty"": """", ""resourceXresourceId"": ""21aedca5-6d50-4756-a57f-797d46458d3f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,
9278e030-bfdb-5d15-a37b-30e225d75db4,tg:lhps:9777,e73_MaterialRecords,2,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6a33f13d-8513-57b2-8722-446c77d7fd79"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d5ce998a-46e5-4a6a-8785-b731df693094"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,
9278e030-bfdb-5d15-a37b-30e225d75db4,tg:lhps:9777,e73_Titles,,,au::10542,,,,lhps,lhps,Affiche,b7f49eb2-e26f-59f8-944c-4f4c55174cd6,kw,,au::10542:1,au::10542g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1127994"",""au::10542"",""au::10542:1"",""ark:/83110/x0/b7f49eb2-e26f-59f8-944c-4f4c55174cd6"",""Koninklijke Vlaamse Opera"",""ark:/83110/x0/aa6edc67-27b9-5ce8-adef-4d9c2aca3423""],""name"":""Koninklijke Vlaamse Opera"",""ark"":""ark:/83110/x0/aa6edc67-27b9-5ce8-adef-4d9c2aca3423"",""uri"":""/agents/corporate_entities/1127994"",""id"":""au::10542:1"",""resourceArk"":""ark:/83110/x0/b7f49eb2-e26f-59f8-944c-4f4c55174cd6"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b7f49eb2-e26f-59f8-944c-4f4c55174cd6,,,,,,,,,,,,
9278e030-bfdb-5d15-a37b-30e225d75db4,tg:lhps:9777,e73_Titles,,,au::18754,,,,lhps,lhps,Affiche,98f70f0f-a67f-5dac-bd22-8e175a527336,kw,,au::18754:1,au::18754g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/2006678"",""au::18754"",""au::18754:1"",""ark:/83110/x0/98f70f0f-a67f-5dac-bd22-8e175a527336"",""Jacques Urlus"",""ark:/83110/x0/cfb5cf85-5af7-5bc0-9eb7-e2c20f275a8a""],""name"":""Jacques Urlus"",""ark"":""ark:/83110/x0/cfb5cf85-5af7-5bc0-9eb7-e2c20f275a8a"",""uri"":""/agents/people/2006678"",""id"":""au::18754:1"",""resourceArk"":""ark:/83110/x0/98f70f0f-a67f-5dac-bd22-8e175a527336"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/98f70f0f-a67f-5dac-bd22-8e175a527336,,,,,,,,,,,,
9278e030-bfdb-5d15-a37b-30e225d75db4,tg:lhps:9777,e73_Titles,,,au::232,,,,lhps,lhps,Affiche,40b3dcb0-92d5-5258-82ed-feea6522f22a,kw,,au::232:1,au::232g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/24824"",""au::232"",""au::232:1"",""ark:/83110/x0/40b3dcb0-92d5-5258-82ed-feea6522f22a"",""Eugeen d' Albert"",""ark:/83110/x0/d9a547b4-cc02-5133-b804-28e20b4278b1""],""name"":""Eugeen d' Albert"",""ark"":""ark:/83110/x0/d9a547b4-cc02-5133-b804-28e20b4278b1"",""uri"":""/agents/people/24824"",""id"":""au::232:1"",""resourceArk"":""ark:/83110/x0/40b3dcb0-92d5-5258-82ed-feea6522f22a"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/40b3dcb0-92d5-5258-82ed-feea6522f22a,,,,,,,,,,,,
