ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
6e116468-2462-5c15-8b88-66ba574a5c00,tg:lhps:32053,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:32053,https://data.letterenhuis.be/ark:/24970/6e116468-2462-5c15-8b88-66ba574a5c00,Affiches,,,,,
6e116468-2462-5c15-8b88-66ba574a5c00,tg:lhps:32053,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Reclame voor Harper's Monthly Magazine</p>
<p>Kleurenlitho: oranje, geel, kobalt, olijfgrijs; beeld: Georg Washington in<br />
uniform; niet gesign.</p>
<p>Das frühe Plakat, I, p. 92, nr. 350</p>
","<p>Reclame voor Harper's Monthly Magazine</p>
<p>Kleurenlitho: oranje, geel, kobalt, olijfgrijs; beeld: Georg Washington in<br />
uniform; niet gesign.</p>
<p>Das frühe Plakat, I, p. 92, nr. 350</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e116468-2462-5c15-8b88-66ba574a5c00,tg:lhps:32053,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896.0,2011,No Known Copyright
6e116468-2462-5c15-8b88-66ba574a5c00,tg:lhps:32053,e73_CreationActors,,,au::58788,,,,lhps,lhps,Affiche,5242ec5f-f0b7-5824-8f01-67676e0111ec,ds,designers,au::58788:1,au::58788g:1,,"dlod={""suggest"":[""/agents/people/6290316"",""au::58788"",""au::58788:1"",""ark:/83110/x0/5242ec5f-f0b7-5824-8f01-67676e0111ec"",""Edward Penfield""],""name"":""Edward Penfield"",""ark"":""ark:/83110/x0/5242ec5f-f0b7-5824-8f01-67676e0111ec"",""uri"":""/agents/people/6290316"",""id"":""au::58788:1"",""isCapacity"":false}",ark:/83110/x0/5242ec5f-f0b7-5824-8f01-67676e0111ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e116468-2462-5c15-8b88-66ba574a5c00,tg:lhps:32053,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,18960100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e116468-2462-5c15-8b88-66ba574a5c00,tg:lhps:32053,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harper's January / In Washington's Day / by Woodrow Wilson / illustrated by Howard / Begins in,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e116468-2462-5c15-8b88-66ba574a5c00,tg:lhps:32053,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1896-01,,reconstructie,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e116468-2462-5c15-8b88-66ba574a5c00,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000031343,referentienummer,False,,,,,,,,,,,,,,,
6e116468-2462-5c15-8b88-66ba574a5c00,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:32053,brocade id,False,,,,,,,,,,,,,,,
6e116468-2462-5c15-8b88-66ba574a5c00,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:32053/N,brocade url,False,,,,,,,,,,,,,,,
