ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
f8336aab-295b-5895-9875-84f5e789314a,tg:lhps:6007,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:6007,https://data.letterenhuis.be/ark:/24970/f8336aab-295b-5895-9875-84f5e789314a,Affiches,,,,,
f8336aab-295b-5895-9875-84f5e789314a,tg:lhps:6007,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.0,2105,In Copyright
f8336aab-295b-5895-9875-84f5e789314a,tg:lhps:6007,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19900915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8336aab-295b-5895-9875-84f5e789314a,tg:lhps:6007,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19901125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8336aab-295b-5895-9875-84f5e789314a,tg:lhps:6007,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Een Feest van Kleur  
Post-Impressionisten uit particulier bezit  
Noordbrabants Museum",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8336aab-295b-5895-9875-84f5e789314a,tg:lhps:6007,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1990-09-15,1990-11-25,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8336aab-295b-5895-9875-84f5e789314a,tg:lhps:6007_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,'s-Hertogenbosch,,au::104770:1,tg:lhps:6007_#1,"dlod={""name"":""'s-Hertogenbosch (Noord-Brabant)"",""ark"":""ark:/83110/x0/65ee80e2-b36f-5fe4-8f94-c2e6fe63bc88"",""uri"":""/subjects/11210390"",""id"":""au::104770"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
f8336aab-295b-5895-9875-84f5e789314a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000005885,referentienummer,False,,,,,,,,,,,,,,,
f8336aab-295b-5895-9875-84f5e789314a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:6007,brocade id,False,,,,,,,,,,,,,,,
f8336aab-295b-5895-9875-84f5e789314a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:6007/N,brocade url,False,,,,,,,,,,,,,,,
f8336aab-295b-5895-9875-84f5e789314a,tg:lhps:6007,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f3535e18-81de-5321-93b3-7ae27f384562"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f5c39736-ae22-46bc-89e5-26cf32d606b9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
f8336aab-295b-5895-9875-84f5e789314a,tg:lhps:6007,e73_OriginalBrocade,,,au::13818,,,,lhps,,,274f8811-b7bb-5a4f-ae75-63b45726011a,kw,,au::13818:1,au::13818g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1478526"",""au::13818"",""au::13818:1"",""ark:/83110/x0/274f8811-b7bb-5a4f-ae75-63b45726011a"",""Noordbrabants Museum""],""name"":""Noordbrabants Museum"",""ark"":""ark:/83110/x0/274f8811-b7bb-5a4f-ae75-63b45726011a"",""uri"":""/agents/corporate_entities/1478526"",""id"":""au::13818:1"",""isCapacity"":false}",ark:/83110/x0/274f8811-b7bb-5a4f-ae75-63b45726011a,agent,,,,,,,,,
