ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Event Start Date,Event End Date,Event Start Date Type,Event End Date Type,Event Start Date Note,Event Start Date Note Type,Event Start Date Note Language,Event End Date Note,Event End Date Note Type,Event End Date Note Language,Documented Event Type,Creation Time Span Source Note,Description,Description Type,Description Language,db,Documented Event Place Order,source_place_name,source_au_uuid,match_id,record_id,Documented Event Place Name Widget,Documented Event Place Note,Documented Event Place Note Language,Documented Event Place Note Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
a758e5ac-984d-5a07-acbd-d9422a11a8e0,tg:lhps:30771,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:30771,https://data.letterenhuis.be/ark:/24970/a758e5ac-984d-5a07-acbd-d9422a11a8e0,Affiches,,,,,
a758e5ac-984d-5a07-acbd-d9422a11a8e0,tg:lhps:30771,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.0,2099,In Copyright
a758e5ac-984d-5a07-acbd-d9422a11a8e0,tg:lhps:30771,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19840602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a758e5ac-984d-5a07-acbd-d9422a11a8e0,tg:lhps:30771,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,19840820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a758e5ac-984d-5a07-acbd-d9422a11a8e0,tg:lhps:30771,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,deSingel / Zomer 1984,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a758e5ac-984d-5a07-acbd-d9422a11a8e0,tg:lhps:30771,e73_DocumentedEvents,,,,,,,,,,,,,,,,,,1984-06-02,1984-08-20,,,,,,,,,related events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a758e5ac-984d-5a07-acbd-d9422a11a8e0,tg:lhps:30771_#1,e73_DocumentedEventsPlaces_lhps,,place_csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhps,1.0,Antwerpen,,au::100141:1,tg:lhps:30771_#1,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,
a758e5ac-984d-5a07-acbd-d9422a11a8e0,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ps/000030076,referentienummer,False,,,,,,,,,,,,,,,
a758e5ac-984d-5a07-acbd-d9422a11a8e0,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhps:30771,brocade id,False,,,,,,,,,,,,,,,
a758e5ac-984d-5a07-acbd-d9422a11a8e0,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhps:30771/N,brocade url,False,,,,,,,,,,,,,,,
a758e5ac-984d-5a07-acbd-d9422a11a8e0,tg:lhps:30771,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9b7b4ea6-2d8a-5ae3-bf03-8f19b0bddb6d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3b924735-41da-48b1-9ac2-29fd965412bc"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
a758e5ac-984d-5a07-acbd-d9422a11a8e0,tg:lhps:30771,e73_OriginalBrocade,,,au::16966,,,,lhps,,,2115a8a0-5777-58c6-a408-37cdaa90e475,kw,,au::16966:1,au::16966g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1815362"",""au::16966"",""au::16966:1"",""ark:/83110/x0/2115a8a0-5777-58c6-a408-37cdaa90e475"",""deSingel""],""name"":""deSingel"",""ark"":""ark:/83110/x0/2115a8a0-5777-58c6-a408-37cdaa90e475"",""uri"":""/agents/corporate_entities/1815362"",""id"":""au::16966:1"",""isCapacity"":false}",ark:/83110/x0/2115a8a0-5777-58c6-a408-37cdaa90e475,agent,,,,,,,,,
