ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,tg:mpmph:51,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:51,https://data.museumplantinmoretus.be/ark:/11975/ce680aee-e5e6-55f0-80d3-6ea99cfa9014,Foto's,,,,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""13ecfede-f824-4c32-bc96-406efebac39c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""94a6ea00-7966-4a1f-9bd4-7ae413acb778"", ""inverseOntologyProperty"": """"}]"
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,tg:mpmph:51,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,tg:mpmph:51,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,tg:mpmph:51,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,tg:mpmph:51,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,tg:mpmph:51,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"Twee archiefstukken, over Janot (1522) en Godard (1545)",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000040,referentienummer,False,,,,,,,,,,,,,,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:51,brocade id,False,,,,,,,,,,,,,,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:51/N,brocade url,False,,,,,,,,,,,,,,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,tg:mpmph:51,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d3d677e7-467b-5ee8-b0d9-5592255c9743"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b27bb399-c8ff-484f-98c8-ab6cfe36193c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
