ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:89,https://data.museumplantinmoretus.be/ark:/11975/136b5024-824a-5852-aade-a50bef89e1b1,Foto's,,,,
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,,,,Places,,,,,,,,,,1,id/place.place,[Antwerpen],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7b831502-7808-4d86-bd64-502de10811da"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a09b7238-3df3-4d60-af78-b7bcab89b874"", ""inverseOntologyProperty"": """"}]"
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"*Epreuve de lettres, fleurons, signes, & autres caracteres d'imprimerie qui se fondent dans les trois fonderies des frères Ploos van Amstel* (Gebroeders Ploos van Amstel, Amsterdam 1767)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000078,referentienummer,False,,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:89,brocade id,False,,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:89/N,brocade url,False,,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""83d22bbb-ed76-5e38-b341-abea61ef1beb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4e4831ba-e539-4140-bbbf-aa423f753a1f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
