ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
b869cf72-6a08-5ca0-9ac7-b8ead7db247b,tg:mpmph:71,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:71,https://data.museumplantinmoretus.be/ark:/11975/b869cf72-6a08-5ca0-9ac7-b8ead7db247b,Foto's,,,,
b869cf72-6a08-5ca0-9ac7-b8ead7db247b,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e12f31dd-3836-4b8d-8b2f-57fa83bae925"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d1a2d637-5c5d-4867-be98-db2c5945ddba"", ""inverseOntologyProperty"": """"}]"
b869cf72-6a08-5ca0-9ac7-b8ead7db247b,tg:mpmph:71,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
b869cf72-6a08-5ca0-9ac7-b8ead7db247b,tg:mpmph:71,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b869cf72-6a08-5ca0-9ac7-b8ead7db247b,tg:mpmph:71,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
b869cf72-6a08-5ca0-9ac7-b8ead7db247b,tg:mpmph:71,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
b869cf72-6a08-5ca0-9ac7-b8ead7db247b,tg:mpmph:71,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"*Epreuve des caractères de la fonderie de la veuve Decellier, successeur de Jacques-François Rosart. Troisieme édition augmentée* (Weduwe Decellier /Rosart, Brussel 1777-1779)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
b869cf72-6a08-5ca0-9ac7-b8ead7db247b,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000060,referentienummer,False,,,,,,,,,,,,,,
b869cf72-6a08-5ca0-9ac7-b8ead7db247b,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:71,brocade id,False,,,,,,,,,,,,,,
b869cf72-6a08-5ca0-9ac7-b8ead7db247b,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:71/N,brocade url,False,,,,,,,,,,,,,,
b869cf72-6a08-5ca0-9ac7-b8ead7db247b,tg:mpmph:71,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d99c2dc7-b848-54a0-a691-539342498ece"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b201fa21-59d3-4c06-bccc-eb2302c266e6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
