ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
542a5794-1416-5a8f-a546-f590aaf911d0,tg:mpmph:45,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:45,https://data.museumplantinmoretus.be/ark:/11975/542a5794-1416-5a8f-a546-f590aaf911d0,Foto's,,,,
542a5794-1416-5a8f-a546-f590aaf911d0,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cba0a1f1-2f28-427a-8725-b55a3d63b56b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6e5864d2-e44d-4086-9568-8285c274df72"", ""inverseOntologyProperty"": """"}]"
542a5794-1416-5a8f-a546-f590aaf911d0,tg:mpmph:45,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
542a5794-1416-5a8f-a546-f590aaf911d0,tg:mpmph:45,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542a5794-1416-5a8f-a546-f590aaf911d0,tg:mpmph:45,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
542a5794-1416-5a8f-a546-f590aaf911d0,tg:mpmph:45,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
542a5794-1416-5a8f-a546-f590aaf911d0,tg:mpmph:45,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,Een archiefstuk over de verkoop van een huis van Le Bé in Parijs (1548),descriptive note,Nederlands,,,,,,,,,,,,,,,,,
542a5794-1416-5a8f-a546-f590aaf911d0,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000034,referentienummer,False,,,,,,,,,,,,,,
542a5794-1416-5a8f-a546-f590aaf911d0,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:45,brocade id,False,,,,,,,,,,,,,,
542a5794-1416-5a8f-a546-f590aaf911d0,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:45/N,brocade url,False,,,,,,,,,,,,,,
542a5794-1416-5a8f-a546-f590aaf911d0,tg:mpmph:45,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ac70bb1d-3561-578b-a818-e1292a707db5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7d289c0d-e13e-4c86-8b24-ec651f5038c5"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
