ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
dc54db9b-5e1a-5ec0-b0fa-e841ee18ddd4,tg:mpmph:79,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:79,https://data.museumplantinmoretus.be/ark:/11975/dc54db9b-5e1a-5ec0-b0fa-e841ee18ddd4,Foto's,,,,
dc54db9b-5e1a-5ec0-b0fa-e841ee18ddd4,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""001faa8f-2ea9-43b5-aed9-d6d4fe1c73e8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e1d25287-0c8d-4b11-ada7-c51c6b2a2a15"", ""inverseOntologyProperty"": """"}]"
dc54db9b-5e1a-5ec0-b0fa-e841ee18ddd4,tg:mpmph:79,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
dc54db9b-5e1a-5ec0-b0fa-e841ee18ddd4,tg:mpmph:79,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc54db9b-5e1a-5ec0-b0fa-e841ee18ddd4,tg:mpmph:79,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
dc54db9b-5e1a-5ec0-b0fa-e841ee18ddd4,tg:mpmph:79,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
dc54db9b-5e1a-5ec0-b0fa-e841ee18ddd4,tg:mpmph:79,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"PG = Parijs Gotiek uit de periode 1500-1520. Stukjes van diverse grootte, maar niet weten uit welke werken ze afkomstig zijn",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
dc54db9b-5e1a-5ec0-b0fa-e841ee18ddd4,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000068,referentienummer,False,,,,,,,,,,,,,,
dc54db9b-5e1a-5ec0-b0fa-e841ee18ddd4,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:79,brocade id,False,,,,,,,,,,,,,,
dc54db9b-5e1a-5ec0-b0fa-e841ee18ddd4,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:79/N,brocade url,False,,,,,,,,,,,,,,
dc54db9b-5e1a-5ec0-b0fa-e841ee18ddd4,tg:mpmph:79,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""37261aa0-60ca-598e-8430-76bd7268c647"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fb46bba0-53c3-4fdc-b806-960912f05f6e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
