ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
09dc991c-d65d-550f-9478-0161270a8013,tg:rubgr:2498,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2498,https://data.rubenianum.be//ark:/86530/09dc991c-d65d-550f-9478-0161270a8013,Foto's,,,,
09dc991c-d65d-550f-9478-0161270a8013,tg:rubgr:2498,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:2497,Verwijzing naar Grossmann object,,4008d6f9-d4a0-5ef2-a53d-9ce695327a4d,"[{""resourceId"": ""4008d6f9-d4a0-5ef2-a53d-9ce695327a4d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3efa27aa-e1c1-4393-a2dd-3eac19cc7b1f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09dc991c-d65d-550f-9478-0161270a8013,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""062fa6b2-9aa3-4f03-9f7e-0831a74adbf2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e36293e8-6abf-449c-9ce0-08e67a2e01a5"", ""inverseOntologyProperty"": """"}]"
09dc991c-d65d-550f-9478-0161270a8013,tg:rubgr:2498,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
09dc991c-d65d-550f-9478-0161270a8013,tg:rubgr:2498,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"1 zw/w foto. [Notitie in onbekend handschrift]: 'Isaac Willaerts, River Landscape, signed, 11 x22 ins., Alan Jacobs Gallery, London.'",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09dc991c-d65d-550f-9478-0161270a8013,tg:rubgr:2498,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Willaerts, Isaac",,,,,,,,,,,,,,,,,,,,,,,,,,,
09dc991c-d65d-550f-9478-0161270a8013,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002498,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
09dc991c-d65d-550f-9478-0161270a8013,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4740</priref>
			<number>AFG_083_048</number>
			<part_of_reference>AFG_083_047</part_of_reference>
			<content>1 zw/w foto. [Notitie in onbekend handschrift]: 'Isaac Willaerts, River Landscape, signed, 11 x22 ins., Alan Jacobs Gallery, London.'</content>
			<object.object_number>AFG_083</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>[Bewaard in briefomslag met notitie FG: Bruegel &amp; Followers]. [Briefhoofd: Phaidon Press, London]. Korte inhoud: Stuurt een foto van Isaac Willaerts, River Landscape, gezien bij Alan Jacobs Gallery, London. De figuren zijn ge&#239;nspireerd op Pietr Brueghel [sic].</part_of.title>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Cleve, Marten van</object.title>
			<keyword>Willaerts, Isaac</keyword>
			<object.creator/>
			<input.date>2013-09-06</input.date>
			<edit.date>2013-09-06</edit.date>
			<edit.date>2013-09-06</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>16:05:34</edit.time>
			<edit.time>16:03:47</edit.time>
			<input.time>16:02:05</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
09dc991c-d65d-550f-9478-0161270a8013,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2498,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
09dc991c-d65d-550f-9478-0161270a8013,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2498/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
09dc991c-d65d-550f-9478-0161270a8013,tg:rubgr:2498,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cf275c86-c6dc-56ae-b390-848e7c8920dd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7da89761-95e1-47fe-afb7-1d5d0a6eaeeb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
09dc991c-d65d-550f-9478-0161270a8013,tg:rubgr:2498,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_083_048,repository numbers,,,,,,,,,,,
09dc991c-d65d-550f-9478-0161270a8013,tg:rubgr:2498,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_083_048,titles proper,Dutch (language),,,,,,,,
