ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
2c84467b-8d5a-5f9b-9320-985992ccffd5,tg:rubgr:1789,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1789,https://data.rubenianum.be//ark:/86530/2c84467b-8d5a-5f9b-9320-985992ccffd5,Foto's,,,,
2c84467b-8d5a-5f9b-9320-985992ccffd5,tg:rubgr:1789,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:1788,Verwijzing naar Grossmann object,,bf9df334-9f8a-52b4-8780-ccb6fc4796bb,"[{""resourceId"": ""bf9df334-9f8a-52b4-8780-ccb6fc4796bb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4f132b80-4bde-4efb-b4af-53d3216807a2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c84467b-8d5a-5f9b-9320-985992ccffd5,tg:rubgr:1789,e73_AssociatedRecords,2,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:1781,Verwijzing naar Grossmann object,,2357af76-c1d6-541b-986a-f5dfb6182aac,"[{""resourceId"": ""2357af76-c1d6-541b-986a-f5dfb6182aac"", ""ontologyProperty"": """", ""resourceXresourceId"": ""97fba5eb-f9c2-4b50-9a49-2c76c16d2ec9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c84467b-8d5a-5f9b-9320-985992ccffd5,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""08f63f41-d478-4edb-92f0-9ab7fb54bedc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""15561dc5-139b-447f-8b65-bd76373beeb4"", ""inverseOntologyProperty"": """"}]"
2c84467b-8d5a-5f9b-9320-985992ccffd5,tg:rubgr:1789,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
2c84467b-8d5a-5f9b-9320-985992ccffd5,tg:rubgr:1789,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"2 zw/w foto's van Faithful Shepherd, [1 van het geheel] 'After cleaning', 1 detail hoofd herder.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c84467b-8d5a-5f9b-9320-985992ccffd5,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001789,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
2c84467b-8d5a-5f9b-9320-985992ccffd5,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4040</priref>
			<number>AFG_046_092</number>
			<part_of_reference>AFG_046_091</part_of_reference>
			<part_of_reference>AFG_046_084</part_of_reference>
			<content>2 zw/w foto's van Faithful Shepherd, [1 van het geheel] 'After cleaning', 1 detail hoofd herder.</content>
			<object.object_number>AFG_046</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>[Briefhoofd Phaidon Press London] Korte inhoud: Terugzenden van 2 foto's van 'The Faithful Shepherd'.</part_of.title>
			<part_of.title>Good Shepherd: Stridbeck, fig. 54, probably developed from Bruegel's engraving late 16th century, Stridbeck, fig. 54. See also Stridbeck, p. 256 for Unfaithful Shepherd.</part_of.title>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Shepherd Theme</object.title>
			<object.creator/>
			<input.date>2013-02-06</input.date>
			<edit.date>2018-05-24</edit.date>
			<edit.date>2013-02-06</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>sa73120</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>16:24:06</edit.time>
			<edit.time>10:45:17</edit.time>
			<input.time>10:43:55</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
2c84467b-8d5a-5f9b-9320-985992ccffd5,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1789,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
2c84467b-8d5a-5f9b-9320-985992ccffd5,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:1789/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
2c84467b-8d5a-5f9b-9320-985992ccffd5,tg:rubgr:1789,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3e0acee3-cbfb-5f9d-be80-f51f202f2e54"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2fdbf0a8-d498-4355-86e0-34a5df57183c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
2c84467b-8d5a-5f9b-9320-985992ccffd5,tg:rubgr:1789,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_046_092,repository numbers,,,,,,,,,,,
2c84467b-8d5a-5f9b-9320-985992ccffd5,tg:rubgr:1789,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_046_092,titles proper,Dutch (language),,,,,,,,
