ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,tg:rubgr:3360,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3360,https://data.rubenianum.be//ark:/86530/2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,Foto's,,,,
2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,tg:rubgr:3360,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:3350,Verwijzing naar Grossmann object,,cd52b8c2-1b55-581d-9a17-61e0b6e71c69,"[{""resourceId"": ""cd52b8c2-1b55-581d-9a17-61e0b6e71c69"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a6709c30-6dd4-4567-b696-b89a2ec084b4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d482b8e6-0098-48eb-86e6-6f7fadc751a1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b4986325-bd6e-4a2a-9ba7-e13328a27906"", ""inverseOntologyProperty"": """"}]"
2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,tg:rubgr:3360,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,tg:rubgr:3360,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"[1 zw/w foto: Colnaghi, Exh. Mannerism and the North European Tradition, March-April 1974: 236. Anonymus Flemish, later Sixteenth Century, A Satire on dominant Women: [...] possibly by Baltens[...]; [toegevoegde vermelding]: 'F.G. Obiviously School  of Malines and designed by the artist who designed 'Cobbler's shop with School' (attr. to P. van der Borcht). Certainly not by Baltens.'; [Notitie] Referentie.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003360,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>5613</priref>
			<number>AFG_093_023</number>
			<part_of_reference>AFG_093_013</part_of_reference>
			<content>[1 zw/w foto: Colnaghi, Exh. Mannerism and the North European Tradition, March-April 1974: 236. Anonymus Flemish, later Sixteenth Century, A Satire on dominant Women: [...] possibly by Baltens[...]; [toegevoegde vermelding]: 'F.G. Obiviously School  of Malines and designed by the artist who designed 'Cobbler's shop with School' (attr. to P. van der Borcht). Certainly not by Baltens.'; [Notitie] Referentie.</content>
			<object.object_number>AFG_093</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>Mechelen.</part_of.title>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<editorial_form>Referentie</editorial_form>
			<object.title>Comparative Material. Including Mechelen</object.title>
			<keyword>Balten, Pieter</keyword>
			<keyword>Borcht, Pieter van der (I)</keyword>
			<object.creator/>
			<input.date>2014-06-18</input.date>
			<edit.date>2014-06-18</edit.date>
			<edit.date>2014-06-18</edit.date>
			<edit.date>2014-06-18</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>10:41:09</edit.time>
			<edit.time>10:38:52</edit.time>
			<edit.time>10:38:41</edit.time>
			<input.time>10:38:12</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3360,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3360/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,tg:rubgr:3360,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7208c257-572a-57cf-8058-0ecb59078397"", ""ontologyProperty"": """", ""resourceXresourceId"": ""be89da51-d7f6-43fd-8dc9-ce4e51739068"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,tg:rubgr:3360,e73_OriginalBrocade,,,au::107091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rub,e47332ce-b469-52a9-805d-e269fd7476d8,kw,keywords,au::107091:1,au::107091g:1,,"dlod={""suggest"":[""/agents/people/11458737"",""au::107091"",""au::107091:1"",""ark:/83110/x0/e47332ce-b469-52a9-805d-e269fd7476d8"",""Pieter Balten""],""name"":""Pieter Balten"",""ark"":""ark:/83110/x0/e47332ce-b469-52a9-805d-e269fd7476d8"",""uri"":""/agents/people/11458737"",""id"":""au::107091:1"",""isCapacity"":false}",ark:/83110/x0/e47332ce-b469-52a9-805d-e269fd7476d8,agent,,,,,,,,,,,,,
2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,tg:rubgr:3360,e73_OriginalBrocade,,,au::107120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rub,e1a8e628-0fd2-5408-9a76-34436db1803d,kw,keywords,au::107120:1,au::107120g:1,,"dlod={""suggest"":[""/agents/people/11461840"",""au::107120"",""au::107120:1"",""ark:/83110/x0/e1a8e628-0fd2-5408-9a76-34436db1803d"",""Peeter I van der Borcht""],""name"":""Peeter I van der Borcht"",""ark"":""ark:/83110/x0/e1a8e628-0fd2-5408-9a76-34436db1803d"",""uri"":""/agents/people/11461840"",""id"":""au::107120:1"",""isCapacity"":false}",ark:/83110/x0/e1a8e628-0fd2-5408-9a76-34436db1803d,agent,,,,,,,,,,,,,
2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,tg:rubgr:3360,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_093_023,repository numbers,,,,,,,,,,,
2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,tg:rubgr:3360,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_093_023,titles proper,Dutch (language),,,,,,,,
