ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
6eb526a7-3a4e-5460-8230-d9b96ed1ec39,tg:rubgr:2682,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2682,https://data.rubenianum.be//ark:/86530/6eb526a7-3a4e-5460-8230-d9b96ed1ec39,Foto's,,,,
6eb526a7-3a4e-5460-8230-d9b96ed1ec39,tg:rubgr:2682,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,gerelateerd onderdeel,tg:rubgr:2683,Verwijzing naar Grossmann object,,d2061bea-c16f-54f3-a9a4-656f8ebd38cd,"[{""resourceId"": ""d2061bea-c16f-54f3-a9a4-656f8ebd38cd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6aa6a1ff-cd0a-461b-8669-d79f6b437177"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6eb526a7-3a4e-5460-8230-d9b96ed1ec39,tg:rubgr:2682,e73_AssociatedRecords,2,,,,,,,,,rubgr_foto,gerelateerd onderdeel,tg:rubgr:2684,Verwijzing naar Grossmann object,,cdb0317d-4784-5bf7-87b7-bd542e50c9a6,"[{""resourceId"": ""cdb0317d-4784-5bf7-87b7-bd542e50c9a6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""36022115-e2d1-4194-90fa-87883d26f2c3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6eb526a7-3a4e-5460-8230-d9b96ed1ec39,tg:rubgr:2682,e73_AssociatedRecords,3,,,,,,,,,rubgr_foto,gerelateerd onderdeel,tg:rubgr:2685,Verwijzing naar Grossmann object,,1501a300-821b-57ba-ba5d-ee388f1ad578,"[{""resourceId"": ""1501a300-821b-57ba-ba5d-ee388f1ad578"", ""ontologyProperty"": """", ""resourceXresourceId"": ""615a78e1-071b-4c55-bf81-acdd452a9f45"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6eb526a7-3a4e-5460-8230-d9b96ed1ec39,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e15d7787-e026-47db-922b-ec28f08122ea"", ""ontologyProperty"": """", ""resourceXresourceId"": ""81b0ff9a-cd22-49a4-bcf6-d75d379da1d1"", ""inverseOntologyProperty"": """"}]"
6eb526a7-3a4e-5460-8230-d9b96ed1ec39,tg:rubgr:2682,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.0,2090,In Copyright,
6eb526a7-3a4e-5460-8230-d9b96ed1ec39,tg:rubgr:2682,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,19751222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6eb526a7-3a4e-5460-8230-d9b96ed1ec39,tg:rubgr:2682,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,1975-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6eb526a7-3a4e-5460-8230-d9b96ed1ec39,tg:rubgr:2682,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"1 zw/w foto [Notitie FG op enveloppe]: Photo's from Anzelewski. Drawings in Berlin by Bruegel, or related to him. [Notitie in onbekend handschrift]: Abb. 38.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6eb526a7-3a4e-5460-8230-d9b96ed1ec39,tg:rubgr:2682,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Berlijn, Kupferstichkabinett",,,,,,,,,,,,,,,,,,,,,,,,,,,
