ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
7b452e3d-81b9-5daf-80bf-7c7f9d4c5d71,tg:rubgr:3327,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3327,https://data.rubenianum.be//ark:/86530/7b452e3d-81b9-5daf-80bf-7c7f9d4c5d71,Foto's,,,,
7b452e3d-81b9-5daf-80bf-7c7f9d4c5d71,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4b48597e-592e-48ae-9282-b444c4871768"", ""ontologyProperty"": """", ""resourceXresourceId"": ""317231d2-c9f8-4c7b-8eaf-af75d75c03fb"", ""inverseOntologyProperty"": """"}]"
7b452e3d-81b9-5daf-80bf-7c7f9d4c5d71,tg:rubgr:3327,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
7b452e3d-81b9-5daf-80bf-7c7f9d4c5d71,tg:rubgr:3327,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,1 zw/w foto: [Stempel Natioanl Gallery]: Landschap.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b452e3d-81b9-5daf-80bf-7c7f9d4c5d71,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003327,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
7b452e3d-81b9-5daf-80bf-7c7f9d4c5d71,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>5579</priref>
			<number>AFG_092_057</number>
			<content>1 zw/w foto: [Stempel Natioanl Gallery]: Landschap.</content>
			<object.object_number>AFG_092</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Wrong or doubtful Attributions except Jan Brueghel. Copies after Lost Pictures &amp; after extant Works. Grossmann 242</object.title>
			<object.creator/>
			<input.date>2014-06-17</input.date>
			<input.name>Centrum</input.name>
			<input.time>14:25:35</input.time>
			<input.source>archive</input.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
7b452e3d-81b9-5daf-80bf-7c7f9d4c5d71,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3327,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
7b452e3d-81b9-5daf-80bf-7c7f9d4c5d71,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3327/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
7b452e3d-81b9-5daf-80bf-7c7f9d4c5d71,tg:rubgr:3327,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b72312e5-d2fd-59df-af3e-80f268f3031a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9466e089-e674-4dea-8b01-5ed90020ed6f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
7b452e3d-81b9-5daf-80bf-7c7f9d4c5d71,tg:rubgr:3327,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_092_057,repository numbers,,,,,,,,,,,
7b452e3d-81b9-5daf-80bf-7c7f9d4c5d71,tg:rubgr:3327,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_092_057,titles proper,Dutch (language),,,,,,,,
