ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
aba8fbac-dc66-5e48-a988-656474379eb1,tg:rubgr:3342,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3342,https://data.rubenianum.be//ark:/86530/aba8fbac-dc66-5e48-a988-656474379eb1,Foto's,,,,
aba8fbac-dc66-5e48-a988-656474379eb1,tg:rubgr:3342,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:3338,Verwijzing naar Grossmann object,,909a2567-7565-51a1-a51e-6d5c7af27196,"[{""resourceId"": ""909a2567-7565-51a1-a51e-6d5c7af27196"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c654ac64-e007-49a8-ab86-30733c8945fa"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aba8fbac-dc66-5e48-a988-656474379eb1,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5f6719a1-01f3-4e65-a9fd-0d9ffccfed6f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a2f064e7-8e24-4e45-8061-635f9515791d"", ""inverseOntologyProperty"": """"}]"
aba8fbac-dc66-5e48-a988-656474379eb1,tg:rubgr:3342,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
aba8fbac-dc66-5e48-a988-656474379eb1,tg:rubgr:3342,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,[Stempel ACL][Notitie in onbekend handhandschrift]: 'Kermesse': 4 zw/w details.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aba8fbac-dc66-5e48-a988-656474379eb1,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003342,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
aba8fbac-dc66-5e48-a988-656474379eb1,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>5595</priref>
			<number>AFG_093_005</number>
			<part_of_reference>AFG_093_001</part_of_reference>
			<content>[Stempel ACL][Notitie in onbekend handhandschrift]: 'Kermesse': 4 zw/w details.</content>
			<object.object_number>AFG_093</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>Flemish Painting around and later than Bruegel. Also: Comparative Material.</part_of.title>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Comparative Material. Including Mechelen</object.title>
			<object.creator/>
			<input.date>2014-06-18</input.date>
			<edit.date>2014-06-18</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.time>09:07:09</edit.time>
			<input.time>09:00:17</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
aba8fbac-dc66-5e48-a988-656474379eb1,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3342,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
aba8fbac-dc66-5e48-a988-656474379eb1,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3342/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
aba8fbac-dc66-5e48-a988-656474379eb1,tg:rubgr:3342,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6a99e213-3af5-5d68-bae9-7f35f403c60d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""de5aeae9-43e0-43ef-a462-e7a1b7526049"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
aba8fbac-dc66-5e48-a988-656474379eb1,tg:rubgr:3342,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_093_005,repository numbers,,,,,,,,,,,
aba8fbac-dc66-5e48-a988-656474379eb1,tg:rubgr:3342,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_093_005,titles proper,Dutch (language),,,,,,,,
