ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
58c3e95f-4c87-5482-9276-6b6dd2ab1d4d,tg:lhhs:2232,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:2232,record identifiers,https://data.letterenhuis.be/ark:/24970/58c3e95f-4c87-5482-9276-6b6dd2ab1d4d,object identifier,Handschriften,,,
58c3e95f-4c87-5482-9276-6b6dd2ab1d4d,tg:lhhs:2232,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Waarschijnlijk ** gepubliceerd in ** &quot;Vlaamsche Arbeid&quot;, jg. 7, 1912.</p>
","<p>Waarschijnlijk ** gepubliceerd in ** &quot;Vlaamsche Arbeid&quot;, jg. 7, 1912.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58c3e95f-4c87-5482-9276-6b6dd2ab1d4d,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""83e48b61-bdf7-49e7-8f1f-362426fc0592"", ""ontologyProperty"": """", ""resourceXresourceId"": ""846e4a33-fe23-4ec7-91a4-ca470e2cd825"", ""inverseOntologyProperty"": """"}]"
58c3e95f-4c87-5482-9276-6b6dd2ab1d4d,tg:lhhs:2232,e73_Copyrights,,,,,,,,,,,,,,,,,,,1912.0,2027,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58c3e95f-4c87-5482-9276-6b6dd2ab1d4d,tg:lhhs:2232,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58c3e95f-4c87-5482-9276-6b6dd2ab1d4d,tg:lhhs:2232,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912,,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58c3e95f-4c87-5482-9276-6b6dd2ab1d4d,tg:lhhs:2232,e73_GenreTypes,1,kenmerken.lhgenrehs,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beschouwend proza,,,,,,,,,,,,,,,,,,,,,,
58c3e95f-4c87-5482-9276-6b6dd2ab1d4d,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/hs/000002147,referentienummer,False,,,,,,,,,,,,,,,,,,
58c3e95f-4c87-5482-9276-6b6dd2ab1d4d,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhhs:2232,brocade id,False,,,,,,,,,,,,,,,,,,
58c3e95f-4c87-5482-9276-6b6dd2ab1d4d,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhhs:2232/N,brocade url,False,,,,,,,,,,,,,,,,,,
