ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
734b88f7-45db-5b2c-bcc1-0e851f0bc1a3,tg:lhhs:4121,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:4121,record identifiers,https://data.letterenhuis.be/ark:/24970/734b88f7-45db-5b2c-bcc1-0e851f0bc1a3,object identifier,Handschriften,,,
734b88f7-45db-5b2c-bcc1-0e851f0bc1a3,tg:lhhs:4121,e73_AnnotationsImmaterial,1,note.lhalg,"<p><strong>Beschrijving</strong> Vier kwatrijnen in zwarte inkt; gelijnd papier. Van dit<br />
gedicht werd een variant bewaard onder inschrijvingsnr. 92193/w2. Datering op<br />
basis van de variant 92193/w2.</p>
","<p><strong>Beschrijving</strong> Vier kwatrijnen in zwarte inkt; gelijnd papier. Van dit<br />
gedicht werd een variant bewaard onder inschrijvingsnr. 92193/w2. Datering op<br />
basis van de variant 92193/w2.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734b88f7-45db-5b2c-bcc1-0e851f0bc1a3,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ea5fee5a-1340-4423-835e-23b73bffab3f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""201104c9-be71-40fe-97f4-72b9180220e4"", ""inverseOntologyProperty"": """"}]"
734b88f7-45db-5b2c-bcc1-0e851f0bc1a3,tg:lhhs:4121,e73_Copyrights,,,,,,,,,,,,,,,,,,,1927.0,2042,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734b88f7-45db-5b2c-bcc1-0e851f0bc1a3,tg:lhhs:4121,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19271200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734b88f7-45db-5b2c-bcc1-0e851f0bc1a3,tg:lhhs:4121,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927-12,,reconstructie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734b88f7-45db-5b2c-bcc1-0e851f0bc1a3,tg:lhhs:4121,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poetry,,,,,,,,,,,,,,,,,,,,,,
734b88f7-45db-5b2c-bcc1-0e851f0bc1a3,tg:lhhs:4121,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
734b88f7-45db-5b2c-bcc1-0e851f0bc1a3,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/hs/000003959,referentienummer,False,,,,,,,,,,,,,,,,,,
734b88f7-45db-5b2c-bcc1-0e851f0bc1a3,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhhs:4121,brocade id,False,,,,,,,,,,,,,,,,,,
734b88f7-45db-5b2c-bcc1-0e851f0bc1a3,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhhs:4121/N,brocade url,False,,,,,,,,,,,,,,,,,,
734b88f7-45db-5b2c-bcc1-0e851f0bc1a3,tg:lhhs:4121,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ace42cea-543d-52e3-962c-069d8cd4a339"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9ddae81b-6b51-4ad1-8f68-7c417180753c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
734b88f7-45db-5b2c-bcc1-0e851f0bc1a3,tg:lhhs:4121,e73_Titles,1,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wij zijn nog nooit zoo schoon te zaâm geweest,",incipits,Dutch (language),,,,,,,,,
734b88f7-45db-5b2c-bcc1-0e851f0bc1a3,tg:lhhs:4121,e73_Titles,,,au::11389,,,,lh,lhhs,Tekstdrager,d82d5189-89c5-56c6-ba6a-718a958c1857,au,,au::11389:1,au::11389g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,authors,,"dlod={""suggest"":[""/agents/people/1218623"",""au::11389"",""au::11389:1"",""ark:/83110/x0/d82d5189-89c5-56c6-ba6a-718a958c1857"",""Karel Leroux"",""ark:/83110/x0/1adba97b-c454-522a-b116-83a2401669ee""],""name"":""Karel Leroux"",""ark"":""ark:/83110/x0/1adba97b-c454-522a-b116-83a2401669ee"",""uri"":""/agents/people/1218623"",""id"":""au::11389:1"",""resourceArk"":""ark:/83110/x0/d82d5189-89c5-56c6-ba6a-718a958c1857"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d82d5189-89c5-56c6-ba6a-718a958c1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
