ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
3ff58f3e-7a2a-5bc6-bc7a-f8531feb70cd,tg:lhhs:3604,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:3604,record identifiers,https://data.letterenhuis.be/ark:/24970/3ff58f3e-7a2a-5bc6-bc7a-f8531feb70cd,object identifier,Handschriften,,,
3ff58f3e-7a2a-5bc6-bc7a-f8531feb70cd,tg:lhhs:3604,e73_AnnotationsImmaterial,1,note.lhalg,"<p><strong>Beschrijving</strong> (Door Roelants' nakomelingen) gecorrigeerde drukproef voor<br />
een heruitgave in 1967.</p>
","<p><strong>Beschrijving</strong> (Door Roelants' nakomelingen) gecorrigeerde drukproef voor<br />
een heruitgave in 1967.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ff58f3e-7a2a-5bc6-bc7a-f8531feb70cd,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""21353626-46a0-4f97-b6a9-4d8b0f1228c0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ed55d8db-9e79-4ebb-9f11-076f0495bf4d"", ""inverseOntologyProperty"": """"}]"
3ff58f3e-7a2a-5bc6-bc7a-f8531feb70cd,tg:lhhs:3604,e73_Copyrights,,,,,,,,,,,,,,,,,,,1967.0,2082,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ff58f3e-7a2a-5bc6-bc7a-f8531feb70cd,tg:lhhs:3604,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19670000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ff58f3e-7a2a-5bc6-bc7a-f8531feb70cd,tg:lhhs:3604,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ff58f3e-7a2a-5bc6-bc7a-f8531feb70cd,tg:lhhs:3604,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,verhalend proza,,,,,,,,,,,,,,,,,,,,,,
3ff58f3e-7a2a-5bc6-bc7a-f8531feb70cd,tg:lhhs:3604,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
3ff58f3e-7a2a-5bc6-bc7a-f8531feb70cd,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/hs/000003455,referentienummer,False,,,,,,,,,,,,,,,,,,
3ff58f3e-7a2a-5bc6-bc7a-f8531feb70cd,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhhs:3604,brocade id,False,,,,,,,,,,,,,,,,,,
