ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
3df618f3-65fb-55d8-8e55-5891c22ae7c3,tg:lhhs:6294,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:6294,record identifiers,https://data.letterenhuis.be/ark:/24970/3df618f3-65fb-55d8-8e55-5891c22ae7c3,object identifier,Handschriften,,,
3df618f3-65fb-55d8-8e55-5891c22ae7c3,tg:lhhs:6294,e73_AnnotationsImmaterial,1,note.lhalg,"<p><strong>Beschrijving</strong> De drukproef is verbeterd in paarse inkt. Bijgevoegd zijn een<br />
inhoudstafel en een colofon, beide door de auteur in paarse inkt opgemaakt.</p>
<p><strong>Publicatie</strong> <em>De vogel Phoenix</em>. Maastricht/Brussel, Stols, 1928.</p>
","<p><strong>Beschrijving</strong> De drukproef is verbeterd in paarse inkt. Bijgevoegd zijn een<br />
inhoudstafel en een colofon, beide door de auteur in paarse inkt opgemaakt.</p>
<p><strong>Publicatie</strong> <em>De vogel Phoenix</em>. Maastricht/Brussel, Stols, 1928.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3df618f3-65fb-55d8-8e55-5891c22ae7c3,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5dcf23f0-49da-4237-bf56-dd69cafa115c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9a85f014-4b38-42a9-9a48-0162fecdf25e"", ""inverseOntologyProperty"": """"}]"
3df618f3-65fb-55d8-8e55-5891c22ae7c3,tg:lhhs:6294,e73_Copyrights,,,,,,,,,,,,,,,,,,,1928.0,2043,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3df618f3-65fb-55d8-8e55-5891c22ae7c3,tg:lhhs:6294,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3df618f3-65fb-55d8-8e55-5891c22ae7c3,tg:lhhs:6294,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928,,reconstructie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3df618f3-65fb-55d8-8e55-5891c22ae7c3,tg:lhhs:6294,e73_GenreTypes,1,kenmerken.lhgenrehs,pz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poetry,,,,,,,,,,,,,,,,,,,,,,
3df618f3-65fb-55d8-8e55-5891c22ae7c3,tg:lhhs:6294,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
3df618f3-65fb-55d8-8e55-5891c22ae7c3,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/hs/000006108,referentienummer,False,,,,,,,,,,,,,,,,,,
3df618f3-65fb-55d8-8e55-5891c22ae7c3,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhhs:6294,brocade id,False,,,,,,,,,,,,,,,,,,
3df618f3-65fb-55d8-8e55-5891c22ae7c3,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhhs:6294/N,brocade url,False,,,,,,,,,,,,,,,,,,
3df618f3-65fb-55d8-8e55-5891c22ae7c3,tg:lhhs:6294,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ca16946f-cbb8-52ba-8980-c176688761ec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ebf705c5-92e8-4a04-828a-f483714c146a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
3df618f3-65fb-55d8-8e55-5891c22ae7c3,tg:lhhs:6294,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,De vogel Phoenix,titles proper,Dutch (language),,,,,,,,,
3df618f3-65fb-55d8-8e55-5891c22ae7c3,tg:lhhs:6294,e73_Titles,,,au::13772,,,,lh,lhhs,Tekstdrager,4499d336-3533-53a8-aa77-f260b15b0644,au,,au::13772:1,au::13772g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,authors,,"dlod={""suggest"":[""/agents/people/1473604"",""au::13772"",""au::13772:1"",""ark:/83110/x0/4499d336-3533-53a8-aa77-f260b15b0644"",""Jan van Nijlen"",""ark:/83110/x0/a9f464e1-877e-5c8a-8705-f82cc9f54f50""],""name"":""Jan van Nijlen"",""ark"":""ark:/83110/x0/a9f464e1-877e-5c8a-8705-f82cc9f54f50"",""uri"":""/agents/people/1473604"",""id"":""au::13772:1"",""resourceArk"":""ark:/83110/x0/4499d336-3533-53a8-aa77-f260b15b0644"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4499d336-3533-53a8-aa77-f260b15b0644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
