ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,source_date,Copyright Revision Date,Copyright Type,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,Transactions
18586402-f591-5623-adda-0105db3afca5,tg:lhhs:14808,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:14808,record identifiers,https://data.letterenhuis.be/ark:/24970/18586402-f591-5623-adda-0105db3afca5,object identifier,Handschriften,,,
18586402-f591-5623-adda-0105db3afca5,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4d422d93-8173-476f-89ca-65f5d2e00466"", ""ontologyProperty"": """", ""resourceXresourceId"": ""00a09788-054e-49a2-a87d-845cb10287e2"", ""inverseOntologyProperty"": """"}]"
18586402-f591-5623-adda-0105db3afca5,tg:lhhs:14808,e73_Copyrights,,,,,,,,,,,,,,,,,,,1950.0,2065,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18586402-f591-5623-adda-0105db3afca5,tg:lhhs:14808,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18586402-f591-5623-adda-0105db3afca5,tg:lhhs:14808,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18586402-f591-5623-adda-0105db3afca5,tg:lhhs:14808,e73_GenreTypes,1,kenmerken.lhgenrehs,vp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,verhalend proza,,,,,,,,,,,,,,,,,,,,,,
18586402-f591-5623-adda-0105db3afca5,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/hs/000014130,referentienummer,False,,,,,,,,,,,,,,,,,,
18586402-f591-5623-adda-0105db3afca5,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhhs:14808,brocade id,False,,,,,,,,,,,,,,,,,,
18586402-f591-5623-adda-0105db3afca5,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhhs:14808/N,brocade url,False,,,,,,,,,,,,,,,,,,
18586402-f591-5623-adda-0105db3afca5,tg:lhhs:14808,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""32ca234d-ec28-5c9d-9220-fd7e55254da8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""291fa3ba-858a-40ba-89f2-c04ce1f0194d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
18586402-f591-5623-adda-0105db3afca5,tg:lhhs:14808,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan is soldaat.,titles proper,Dutch (language),,,,,,,,,
18586402-f591-5623-adda-0105db3afca5,tg:lhhs:14808,e73_Titles,,,au::7997,,,,lh,lhhs,Tekstdrager,e8708bc5-16a7-5975-82a2-1e1b612683bd,au,,au::7997:1,au::7997g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,authors,,"dlod={""suggest"":[""/agents/people/855679"",""au::7997"",""au::7997:1"",""ark:/83110/x0/e8708bc5-16a7-5975-82a2-1e1b612683bd"",""Louis de Groof"",""ark:/83110/x0/c120af4a-d8b6-5377-b782-256c36bf7b3e""],""name"":""Louis de Groof"",""ark"":""ark:/83110/x0/c120af4a-d8b6-5377-b782-256c36bf7b3e"",""uri"":""/agents/people/855679"",""id"":""au::7997:1"",""resourceArk"":""ark:/83110/x0/e8708bc5-16a7-5975-82a2-1e1b612683bd"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e8708bc5-16a7-5975-82a2-1e1b612683bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
