ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
09fda9ce-edfe-537b-b50a-66f9e09780e2,tg:lhhs:11342_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:11342_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/09fda9ce-edfe-537b-b50a-66f9e09780e2,object identifier,,,,,,,,,,,
09fda9ce-edfe-537b-b50a-66f9e09780e2,tg:lhhs:11342_#1,e22_AcquisitionNumbers,1,,,,200514/2a-b,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09fda9ce-edfe-537b-b50a-66f9e09780e2,tg:lhhs:11342_#1,e22_Archives,1,,,,,,,,,,,isad:lh:90633,"dlod={""name"":""Beschouwend proza / Non-fictie"",""ark"":""ark:/24970/x0/2279f770-ee50-5156-94d2-e647dd3b5591"",""uri"":""/repositories/11/archival_objects/9697734"",""id"":""isad:lh:90633"",""nameWithContext"":[""Werkstukken"",""Handschriften van Maurice Gilliams""],""resourceName"":""Archief van Maurice Gilliams"",""resourceArk"":""ark:/24970/x0/3294cf10-f1e4-5574-9cb0-0c22b1767235"",""resourceURI"":""/repositories/11/resources/2462822"",""resourceID"":""isad:lh:23017"",""capacity"":""Beschouwend proza / Non-fictie"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/2279f770-ee50-5156-94d2-e647dd3b5591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09fda9ce-edfe-537b-b50a-66f9e09780e2,tg:lhhs:11342_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"21 x 16,3",,,,,,,,,,,,,"21 x 16,3 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09fda9ce-edfe-537b-b50a-66f9e09780e2,tg:lhhs:11342_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,210,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09fda9ce-edfe-537b-b50a-66f9e09780e2,tg:lhhs:11342_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,163,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09fda9ce-edfe-537b-b50a-66f9e09780e2,tg:lhhs:11342_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,2,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09fda9ce-edfe-537b-b50a-66f9e09780e2,tg:lhhs:11342_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,2,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09fda9ce-edfe-537b-b50a-66f9e09780e2,tg:lhhs:11342_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:11342_#1,isad:lh:90633,09fda9ce-edfe-537b-b50a-66f9e09780e2,,200514/2a-b,G 395 / H (Adressen),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09fda9ce-edfe-537b-b50a-66f9e09780e2,tg:lhhs:11342_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,ln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,notes (documents),,,,,,,,,,
09fda9ce-edfe-537b-b50a-66f9e09780e2,tg:lhhs:11342_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhstadiumhs,hs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
09fda9ce-edfe-537b-b50a-66f9e09780e2,tg:lhhs:11342_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.0,permission required,,,,,,,,
