ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
ea332aa2-6e47-5f64-ae32-c9a46f81d8f1,tg:lhhs:4604_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:4604_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/ea332aa2-6e47-5f64-ae32-c9a46f81d8f1,object identifier,,,,,,,,,,,
ea332aa2-6e47-5f64-ae32-c9a46f81d8f1,tg:lhhs:4604_#1,e22_AcquisitionNumbers,1,,,,35904,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea332aa2-6e47-5f64-ae32-c9a46f81d8f1,tg:lhhs:4604_#1,e22_Acquisitions,1,tr:lh:1857,"dlod={""name"":""Archief van Nieuw Vlaams Tijdschrift (1946 - 1983)"",""ark"":""ark:/24970/x0/a14e0c5b-6959-59eb-a214-b603b04847b3"",""uri"":""/repositories/11/accessions/198702"",""id"":""tr:lh:1857"",""date"":""1948-01-21"",""granter"":""Hubert Lampo"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a14e0c5b-6959-59eb-a214-b603b04847b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea332aa2-6e47-5f64-ae32-c9a46f81d8f1,tg:lhhs:4604_#1,e22_Archives,1,,,,,,,,,,,isad:lh:86820,"dlod={""name"":""Handschriften van Gerard Walschap"",""ark"":""ark:/24970/x0/abbff7a0-72f8-501b-b884-04e6c7447f06"",""uri"":""/repositories/11/archival_objects/9289743"",""id"":""isad:lh:86820"",""nameWithContext"":[""Archiefstukken rond uitgaven"",""Handschriften""],""resourceName"":""Archief van Nieuw Vlaams Tijdschrift"",""resourceArk"":""ark:/24970/x0/3f7dc09e-29b6-5f56-a6ab-de9ca98a362e"",""resourceURI"":""/repositories/11/resources/47832"",""resourceID"":""isad:lh:447"",""capacity"":""Handschriften van Gerard Walschap"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/abbff7a0-72f8-501b-b884-04e6c7447f06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea332aa2-6e47-5f64-ae32-c9a46f81d8f1,tg:lhhs:4604_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"18 cm x 26,5 cm",,,,,,,,,,,,,"18 cm x 26,5 cm - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea332aa2-6e47-5f64-ae32-c9a46f81d8f1,tg:lhhs:4604_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,180,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea332aa2-6e47-5f64-ae32-c9a46f81d8f1,tg:lhhs:4604_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,265,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea332aa2-6e47-5f64-ae32-c9a46f81d8f1,tg:lhhs:4604_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,7,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea332aa2-6e47-5f64-ae32-c9a46f81d8f1,tg:lhhs:4604_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,14,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea332aa2-6e47-5f64-ae32-c9a46f81d8f1,tg:lhhs:4604_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:4604_#1,isad:lh:86820,ea332aa2-6e47-5f64-ae32-c9a46f81d8f1,,35904,T 48399 / H (maquettes),tr:lh:1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
