ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
87937741-ca85-55e7-b347-9f39d747b936,tg:lhhs:11391_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:11391_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/87937741-ca85-55e7-b347-9f39d747b936,object identifier,,,,,,,,,,,
87937741-ca85-55e7-b347-9f39d747b936,tg:lhhs:11391_#1,e22_AcquisitionNumbers,1,,,,200748/1-294,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87937741-ca85-55e7-b347-9f39d747b936,tg:lhhs:11391_#1,e22_Acquisitions,1,tr:lh:7712,"dlod={""name"":""Archiefstukken van Jan Lampo"",""ark"":""ark:/24970/x0/4e7e702a-fb7d-51d7-8f9f-d660c59dd9a2"",""uri"":""/repositories/11/accessions/825187"",""id"":""tr:lh:7712"",""date"":""2004-01-13"",""granter"":""Jan Lampo"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/4e7e702a-fb7d-51d7-8f9f-d660c59dd9a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87937741-ca85-55e7-b347-9f39d747b936,tg:lhhs:11391_#1,e22_Archives,1,,,,,,,,,,,isad:lh:90654,"dlod={""name"":""17"",""ark"":""ark:/24970/x0/97b452d7-2ea6-5708-91ca-cbac998d3117"",""uri"":""/repositories/11/archival_objects/9699981"",""id"":""isad:lh:90654"",""nameWithContext"":[""Werkstukken"",""Handschriften van Jan Lampo"",""Verhalend proza / Fictie""],""resourceName"":""Archief van Jan Lampo"",""resourceArk"":""ark:/24970/x0/647ab05e-718c-5f5e-bec1-07ee234bce0b"",""resourceURI"":""/repositories/11/resources/8847940"",""resourceID"":""isad:lh:82691"",""capacity"":""17"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/97b452d7-2ea6-5708-91ca-cbac998d3117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87937741-ca85-55e7-b347-9f39d747b936,tg:lhhs:11391_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"21 x 29,6",,,,,,,,,,,,,"21 x 29,6 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87937741-ca85-55e7-b347-9f39d747b936,tg:lhhs:11391_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,210,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87937741-ca85-55e7-b347-9f39d747b936,tg:lhhs:11391_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,296,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87937741-ca85-55e7-b347-9f39d747b936,tg:lhhs:11391_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,294,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87937741-ca85-55e7-b347-9f39d747b936,tg:lhhs:11391_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,294,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87937741-ca85-55e7-b347-9f39d747b936,tg:lhhs:11391_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:11391_#1,isad:lh:90654,87937741-ca85-55e7-b347-9f39d747b936,,200748/1-294,LL 23 / H (17),tr:lh:7712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
