ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
76263a51-9142-5b55-a63b-acf83852634e,tg:lhhs:5200_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:5200_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/76263a51-9142-5b55-a63b-acf83852634e,object identifier,,,,,,,,,,,
76263a51-9142-5b55-a63b-acf83852634e,tg:lhhs:5200_#1,e22_AcquisitionNumbers,1,,,,38443,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76263a51-9142-5b55-a63b-acf83852634e,tg:lhhs:5200_#1,e22_Acquisitions,1,tr:lh:2009,"dlod={""name"":""Archief van Nieuw Vlaams Tijdschrift (1946 - 1983)"",""ark"":""ark:/24970/x0/35b94d19-023d-5de5-9d44-1c1240700e51"",""uri"":""/repositories/11/accessions/214966"",""id"":""tr:lh:2009"",""date"":""1949-01-06"",""granter"":""Hubert Lampo"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/35b94d19-023d-5de5-9d44-1c1240700e51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76263a51-9142-5b55-a63b-acf83852634e,tg:lhhs:5200_#1,e22_Archives,1,,,,,,,,,,,isad:lh:86998,"dlod={""name"":""Handschriften van Willem Elsschot"",""ark"":""ark:/24970/x0/0725b91a-2554-5e0f-935a-402cb6a2439f"",""uri"":""/repositories/11/archival_objects/9308789"",""id"":""isad:lh:86998"",""nameWithContext"":[""Archiefstukken rond uitgaven"",""Handschriften""],""resourceName"":""Archief van Nieuw Vlaams Tijdschrift"",""resourceArk"":""ark:/24970/x0/3f7dc09e-29b6-5f56-a6ab-de9ca98a362e"",""resourceURI"":""/repositories/11/resources/47832"",""resourceID"":""isad:lh:447"",""capacity"":""Handschriften van Willem Elsschot"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/0725b91a-2554-5e0f-935a-402cb6a2439f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76263a51-9142-5b55-a63b-acf83852634e,tg:lhhs:5200_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"21,4 x 13,8",,,,,,,,,,,,,"21,4 x 13,8 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76263a51-9142-5b55-a63b-acf83852634e,tg:lhhs:5200_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,214,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76263a51-9142-5b55-a63b-acf83852634e,tg:lhhs:5200_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,138,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76263a51-9142-5b55-a63b-acf83852634e,tg:lhhs:5200_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76263a51-9142-5b55-a63b-acf83852634e,tg:lhhs:5200_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:5200_#1,isad:lh:86998,76263a51-9142-5b55-a63b-acf83852634e,,38443,E 285 / H (1),tr:lh:2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76263a51-9142-5b55-a63b-acf83852634e,tg:lhhs:5200_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,,,,,,
