ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
0f1b9a49-7693-5781-84cc-53c4fcf13de6,tg:lhhs:12517_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:12517_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/0f1b9a49-7693-5781-84cc-53c4fcf13de6,object identifier,,,,,,,,,,,
0f1b9a49-7693-5781-84cc-53c4fcf13de6,tg:lhhs:12517_#1,e22_AcquisitionNumbers,1,,,,87038,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f1b9a49-7693-5781-84cc-53c4fcf13de6,tg:lhhs:12517_#1,e22_Acquisitions,1,tr:lh:4530,"dlod={""name"":""Archief van Herman Teirlinck"",""ark"":""ark:/24970/x0/c0315b49-80cf-5a71-b01b-033097ec67b9"",""uri"":""/repositories/11/accessions/484713"",""id"":""tr:lh:4530"",""date"":""1972-01-27"",""granter"":""Leentje Van de Velde-Teirlinck"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/c0315b49-80cf-5a71-b01b-033097ec67b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f1b9a49-7693-5781-84cc-53c4fcf13de6,tg:lhhs:12517_#1,e22_Archives,1,,,,,,,,,,,isad:lh:90981,"dlod={""name"":""1958 - Taco"",""ark"":""ark:/24970/x0/44b0babc-00f1-52da-9f18-a066840d8dae"",""uri"":""/repositories/11/archival_objects/9734970"",""id"":""isad:lh:90981"",""nameWithContext"":[""Werkstukken"",""Handschriften"",""Drama""],""resourceName"":""Archief van Herman Teirlinck"",""resourceArk"":""ark:/24970/x0/1f975158-9927-5714-bc52-8fc333447c14"",""resourceURI"":""/repositories/11/resources/128189"",""resourceID"":""isad:lh:1198"",""capacity"":""1958 - Taco"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/44b0babc-00f1-52da-9f18-a066840d8dae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f1b9a49-7693-5781-84cc-53c4fcf13de6,tg:lhhs:12517_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,170x120,,,,,,,,,,,,,"170x120 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f1b9a49-7693-5781-84cc-53c4fcf13de6,tg:lhhs:12517_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,1700,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f1b9a49-7693-5781-84cc-53c4fcf13de6,tg:lhhs:12517_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,1200,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f1b9a49-7693-5781-84cc-53c4fcf13de6,tg:lhhs:12517_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,62,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f1b9a49-7693-5781-84cc-53c4fcf13de6,tg:lhhs:12517_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,69,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f1b9a49-7693-5781-84cc-53c4fcf13de6,tg:lhhs:12517_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:12517_#1,isad:lh:90981,0f1b9a49-7693-5781-84cc-53c4fcf13de6,,87038,T 176 / H (47),tr:lh:4530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f1b9a49-7693-5781-84cc-53c4fcf13de6,tg:lhhs:12517_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
0f1b9a49-7693-5781-84cc-53c4fcf13de6,tg:lhhs:12517_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhstadiumhs,hs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
0f1b9a49-7693-5781-84cc-53c4fcf13de6,tg:lhhs:12517_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
