ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
03130db9-255a-5fb8-8412-65f287199849,tg:lhhs:2335_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:2335_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/03130db9-255a-5fb8-8412-65f287199849,object identifier,,,,,,,,,,,
03130db9-255a-5fb8-8412-65f287199849,tg:lhhs:2335_#1,e22_AcquisitionNumbers,1,,,,40382,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03130db9-255a-5fb8-8412-65f287199849,tg:lhhs:2335_#1,e22_Acquisitions,1,tr:lh:2136,"dlod={""name"":""Archief van Piet van Assche"",""ark"":""ark:/24970/x0/3e39215e-b109-5ac8-a8ac-c79f924f431e"",""uri"":""/repositories/11/accessions/228555"",""id"":""tr:lh:2136"",""date"":""1950-02-15"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/3e39215e-b109-5ac8-a8ac-c79f924f431e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03130db9-255a-5fb8-8412-65f287199849,tg:lhhs:2335_#1,e22_Archives,1,,,,,,,,,,,isad:lh:87025,"dlod={""name"":""2"",""ark"":""ark:/24970/x0/1bc748e7-1430-551a-b422-70fc1657271d"",""uri"":""/repositories/11/archival_objects/9311678"",""id"":""isad:lh:87025"",""nameWithContext"":[""Werkstukken"",""Handschriften van Piet van Assche"",""Drama""],""resourceName"":""Archief van Piet van Assche"",""resourceArk"":""ark:/24970/x0/31d3bedb-7a57-5949-a831-58dca09712fc"",""resourceURI"":""/repositories/11/resources/3583433"",""resourceID"":""isad:lh:33490"",""capacity"":""2"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/1bc748e7-1430-551a-b422-70fc1657271d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03130db9-255a-5fb8-8412-65f287199849,tg:lhhs:2335_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"27,6 x 21,6",,,,,,,,,,,,,"27,6 x 21,6 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03130db9-255a-5fb8-8412-65f287199849,tg:lhhs:2335_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,276,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03130db9-255a-5fb8-8412-65f287199849,tg:lhhs:2335_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,216,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03130db9-255a-5fb8-8412-65f287199849,tg:lhhs:2335_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,76,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03130db9-255a-5fb8-8412-65f287199849,tg:lhhs:2335_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,76,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03130db9-255a-5fb8-8412-65f287199849,tg:lhhs:2335_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:2335_#1,isad:lh:87025,03130db9-255a-5fb8-8412-65f287199849,,40382,A 452 / H (2),tr:lh:2136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
