ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
3aac74ba-8661-5ba4-a0bb-9ee6f152a4d2,tg:lhhs:15868_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:15868_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/3aac74ba-8661-5ba4-a0bb-9ee6f152a4d2,object identifier,,,,,,,,,,,
3aac74ba-8661-5ba4-a0bb-9ee6f152a4d2,tg:lhhs:15868_#1,e22_Acquisitions,1,tr:lh:110434,"dlod={""name"":""Archief van Hugo Claus"",""ark"":""ark:/24970/x0/505ab576-1a4f-5f5e-86bd-ae11eb163dff"",""uri"":""/repositories/11/accessions/11816441"",""id"":""tr:lh:110434"",""date"":""2015-02-02"",""granter"":""Koning Boudewijnstichting"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/505ab576-1a4f-5f5e-86bd-ae11eb163dff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aac74ba-8661-5ba4-a0bb-9ee6f152a4d2,tg:lhhs:15868_#1,e22_Archives,1,,,,,,,,,,,isad:lh:120771,"dlod={""name"":""1991 - Richard Everzwijn"",""ark"":""ark:/24970/x0/bcab3fea-458e-5511-96cf-2fd51ec4f513"",""uri"":""/repositories/11/archival_objects/12922500"",""id"":""isad:lh:120771"",""nameWithContext"":[""Werkstukken"",""Handschriften van Hugo Claus"",""Drama"",""Vertalingen van toneel van Claus""],""resourceName"":""Archief van Hugo Claus"",""resourceArk"":""ark:/24970/x0/a8125e47-dc7d-59b5-82fe-69324002a9a3"",""resourceURI"":""/repositories/11/resources/9196225"",""resourceID"":""isad:lh:85946"",""capacity"":""1991 - Richard Everzwijn"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/bcab3fea-458e-5511-96cf-2fd51ec4f513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aac74ba-8661-5ba4-a0bb-9ee6f152a4d2,tg:lhhs:15868_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"29,5 x 21",,,,,,,,,,,,,"29,5 x 21 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aac74ba-8661-5ba4-a0bb-9ee6f152a4d2,tg:lhhs:15868_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,295,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aac74ba-8661-5ba4-a0bb-9ee6f152a4d2,tg:lhhs:15868_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,210,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aac74ba-8661-5ba4-a0bb-9ee6f152a4d2,tg:lhhs:15868_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,93,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aac74ba-8661-5ba4-a0bb-9ee6f152a4d2,tg:lhhs:15868_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,93,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aac74ba-8661-5ba4-a0bb-9ee6f152a4d2,tg:lhhs:15868_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:15868_#1,isad:lh:120771,3aac74ba-8661-5ba4-a0bb-9ee6f152a4d2,C 2756 / 233,,,tr:lh:110434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aac74ba-8661-5ba4-a0bb-9ee6f152a4d2,tg:lhhs:15868_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,,,,,,
3aac74ba-8661-5ba4-a0bb-9ee6f152a4d2,tg:lhhs:15868_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
3aac74ba-8661-5ba4-a0bb-9ee6f152a4d2,tg:lhhs:15868_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhstadiumhs,hs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
3aac74ba-8661-5ba4-a0bb-9ee6f152a4d2,tg:lhhs:15868_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.0,permission required,,,,,,,,
