ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
546e5f79-989c-58ad-87a9-9dfd32de7d55,tg:lhhs:19556_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:19556_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/546e5f79-989c-58ad-87a9-9dfd32de7d55,object identifier,,,,,,,,,,,
546e5f79-989c-58ad-87a9-9dfd32de7d55,tg:lhhs:19556_#1,e22_AcquisitionNumbers,1,,,,100557/2,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546e5f79-989c-58ad-87a9-9dfd32de7d55,tg:lhhs:19556_#1,e22_Acquisitions,1,tr:lh:5078,"dlod={""name"":""Archief van Achiel Corn"",""ark"":""ark:/24970/x0/c3e01c9b-7de8-55c5-bb17-9c34979ed619"",""uri"":""/repositories/11/accessions/543349"",""id"":""tr:lh:5078"",""date"":""1975-10-30"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/c3e01c9b-7de8-55c5-bb17-9c34979ed619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546e5f79-989c-58ad-87a9-9dfd32de7d55,tg:lhhs:19556_#1,e22_Archives,1,,,,,,,,,,,isad:lh:162846,"dlod={""name"":""Onze voorouders op de oceaan"",""ark"":""ark:/24970/x0/b3e0c8f1-3c21-530b-b1d9-fcdafa34ebd7"",""uri"":""/repositories/11/archival_objects/17424525"",""id"":""isad:lh:162846"",""nameWithContext"":[""Werkstukken"",""Handschriften van Achiel Cornil"",""Verhalend proza / Fictie""],""resourceName"":""Archief van Achiel Cornil"",""resourceArk"":""ark:/24970/x0/217afd0e-08d1-5c06-95f7-261b8f812043"",""resourceURI"":""/repositories/11/resources/192282"",""resourceID"":""isad:lh:1797"",""capacity"":""Onze voorouders op de oceaan"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/b3e0c8f1-3c21-530b-b1d9-fcdafa34ebd7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546e5f79-989c-58ad-87a9-9dfd32de7d55,tg:lhhs:19556_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,29 x 22,,,,,,,,,,,,,"29 x 22 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546e5f79-989c-58ad-87a9-9dfd32de7d55,tg:lhhs:19556_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,290,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546e5f79-989c-58ad-87a9-9dfd32de7d55,tg:lhhs:19556_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,220,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546e5f79-989c-58ad-87a9-9dfd32de7d55,tg:lhhs:19556_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,85,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546e5f79-989c-58ad-87a9-9dfd32de7d55,tg:lhhs:19556_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,85,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546e5f79-989c-58ad-87a9-9dfd32de7d55,tg:lhhs:19556_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:19556_#1,isad:lh:162846,546e5f79-989c-58ad-87a9-9dfd32de7d55,,100557/2,C 3592 / H (16),tr:lh:5078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546e5f79-989c-58ad-87a9-9dfd32de7d55,tg:lhhs:19556_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,,,,,,
546e5f79-989c-58ad-87a9-9dfd32de7d55,tg:lhhs:19556_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,vp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
546e5f79-989c-58ad-87a9-9dfd32de7d55,tg:lhhs:19556_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhstadiumhs,hs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
546e5f79-989c-58ad-87a9-9dfd32de7d55,tg:lhhs:19556_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951.0,permission required,,,,,,,,
