ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
65cd2148-5ce3-52c0-a537-e2ca3b6df1d7,tg:lhph:46577_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:46577_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/65cd2148-5ce3-52c0-a537-e2ca3b6df1d7,object identifier,,,,,,,,,,
65cd2148-5ce3-52c0-a537-e2ca3b6df1d7,tg:lhph:46577_#1,e22_AcquisitionNumbers,1,73748/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65cd2148-5ce3-52c0-a537-e2ca3b6df1d7,tg:lhph:46577_#1,e22_Acquisitions,1,,,tr:lh:3832,"dlod={""name"":""Aankoop bij Jos Polak"",""ark"":""ark:/24970/x0/9314f4d7-f5a5-5407-8b22-3cad98d6d43d"",""uri"":""/repositories/11/accessions/410027"",""id"":""tr:lh:3832"",""date"":""1966-01-11"",""granter"":""Jos Polak"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/9314f4d7-f5a5-5407-8b22-3cad98d6d43d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65cd2148-5ce3-52c0-a537-e2ca3b6df1d7,tg:lhph:46577_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,230 x 169,,,,,,,,,,"230 x 169 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65cd2148-5ce3-52c0-a537-e2ca3b6df1d7,tg:lhph:46577_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,230,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65cd2148-5ce3-52c0-a537-e2ca3b6df1d7,tg:lhph:46577_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,169,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65cd2148-5ce3-52c0-a537-e2ca3b6df1d7,tg:lhph:46577_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:46577_#1,73748/1,P 3445 / P,65cd2148-5ce3-52c0-a537-e2ca3b6df1d7,tr:lh:3832,,,,,,,,,,,,,,,,,,,,,,,
65cd2148-5ce3-52c0-a537-e2ca3b6df1d7,tg:lhph:46577_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
65cd2148-5ce3-52c0-a537-e2ca3b6df1d7,tg:lhph:46577_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,permission required,,,,,,,,
65cd2148-5ce3-52c0-a537-e2ca3b6df1d7,tg:lhph:46577_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r1jYSHnitSDNUNQbFR39H0Oc,lhph,https://dams.antwerpen.be/iiif/r1jYSHnitSDNUNQbFR39H0Oc/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/r1jYSHnitSDNUNQbFR39H0Oc,DAMS Image,lhph,Foto
