ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
ca27350f-94e7-5245-959b-ba95ffbd4afc,tg:lhph:43016_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:43016_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/ca27350f-94e7-5245-959b-ba95ffbd4afc,object identifier,,,,,,,,,,
ca27350f-94e7-5245-959b-ba95ffbd4afc,tg:lhph:43016_#1,e22_AcquisitionNumbers,1,234616/2,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca27350f-94e7-5245-959b-ba95ffbd4afc,tg:lhph:43016_#1,e22_Acquisitions,1,,,tr:lh:6342,"dlod={""name"":""Oningeschreven gevonden in 1986"",""ark"":""ark:/24970/x0/bc87decf-7f9a-53e4-b98f-379c8f095f5a"",""uri"":""/repositories/11/accessions/678597"",""id"":""tr:lh:6342"",""date"":""1986-11-12"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/bc87decf-7f9a-53e4-b98f-379c8f095f5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca27350f-94e7-5245-959b-ba95ffbd4afc,tg:lhph:43016_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,239 x 183,,,,,,,,,,"239 x 183 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca27350f-94e7-5245-959b-ba95ffbd4afc,tg:lhph:43016_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,239,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca27350f-94e7-5245-959b-ba95ffbd4afc,tg:lhph:43016_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,183,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca27350f-94e7-5245-959b-ba95ffbd4afc,tg:lhph:43016_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:43016_#1,234616/2,B 9175 / P,ca27350f-94e7-5245-959b-ba95ffbd4afc,tr:lh:6342,,,,,,,,,,,,,,,,,,,,,,,
ca27350f-94e7-5245-959b-ba95ffbd4afc,tg:lhph:43016_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
ca27350f-94e7-5245-959b-ba95ffbd4afc,tg:lhph:43016_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
ca27350f-94e7-5245-959b-ba95ffbd4afc,tg:lhph:43016_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zPYJJWMhcTPSQIXBXHZvh5zY,lhph,https://dams.antwerpen.be/iiif/zPYJJWMhcTPSQIXBXHZvh5zY/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/zPYJJWMhcTPSQIXBXHZvh5zY,DAMS Image,lhph,Foto
