ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
0f54830b-d1ac-5276-92bb-4f85b849eaa1,tg:lhph:4739_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:4739_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/0f54830b-d1ac-5276-92bb-4f85b849eaa1,object identifier,,,,,,,,,,
0f54830b-d1ac-5276-92bb-4f85b849eaa1,tg:lhph:4739_#1,e22_AcquisitionNumbers,1,98855,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f54830b-d1ac-5276-92bb-4f85b849eaa1,tg:lhph:4739_#1,e22_Acquisitions,1,,,tr:lh:4943,"dlod={""name"":""Aankoop bij Guy Verwimp"",""ark"":""ark:/24970/x0/f87ec83d-c3ae-5607-8905-ed77aaf5d149"",""uri"":""/repositories/11/accessions/528904"",""id"":""tr:lh:4943"",""date"":""1974-05-30"",""granter"":""Guy Verwimp"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f87ec83d-c3ae-5607-8905-ed77aaf5d149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f54830b-d1ac-5276-92bb-4f85b849eaa1,tg:lhph:4739_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,172x 123,,,,,,,,,,"172x 123 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f54830b-d1ac-5276-92bb-4f85b849eaa1,tg:lhph:4739_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,172,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f54830b-d1ac-5276-92bb-4f85b849eaa1,tg:lhph:4739_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,123,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f54830b-d1ac-5276-92bb-4f85b849eaa1,tg:lhph:4739_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:4739_#1,98855,D 715 / P,0f54830b-d1ac-5276-92bb-4f85b849eaa1,tr:lh:4943,,,,,,,,,,,,,,,,,,,,,,,
0f54830b-d1ac-5276-92bb-4f85b849eaa1,tg:lhph:4739_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
0f54830b-d1ac-5276-92bb-4f85b849eaa1,tg:lhph:4739_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
0f54830b-d1ac-5276-92bb-4f85b849eaa1,tg:lhph:4739_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m29VSG9giikXp8LWSAAwwrlD,lhph,https://dams.antwerpen.be/iiif/m29VSG9giikXp8LWSAAwwrlD/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/m29VSG9giikXp8LWSAAwwrlD,DAMS Image,lhph,Foto
